Name,Year,Country,Type,Captain
Enterprise 27,1986,USA,BULK_CARRIER,Carlos Sanchez
Titanic 11,1986,USA,TANKER,John Smith
Enterprise 55,1986,France,TANKER,Carlos Sanchez
Aurora 18,1986,Russia,BULK_CARRIER,Li Wei
Odyssey 45,1986,France,PASSENGER,Ivan Petrov
Poseidon 71,1986,Japan,PASSENGER,Hans Müller
Poseidon 86,1986,Japan,BULK_CARRIER,Hans Müller
Poseidon 54,1986,Germany,TANKER,John Smith
Poseidon 89,1986,France,PASSENGER,Ivan Petrov
Neptune 39,1986,Germany,TANKER,Ivan Petrov
Aurora 34,1986,Japan,BULK_CARRIER,William Brown
Poseidon 9,1986,UK,TANKER,Li Wei
Nautilus 45,1986,Germany,TANKER,Jean Dupont
Odyssey 37,1986,Russia,BULK_CARRIER,Hans Müller
Enterprise 75,1986,France,TANKER,Li Wei
Viking 94,1986,UK,TANKER,William Brown
Titanic 90,1986,USA,TANKER,Jean Dupont
Enterprise 87,1986,USA,BULK_CARRIER,Jean Dupont
Odyssey 70,1986,Germany,TANKER,William Brown
Viking 67,1986,China,BULK_CARRIER,Carlos Sanchez
Enterprise 96,1986,Germany,TANKER,Ivan Petrov
Viking 8,1986,France,BULK_CARRIER,William Brown
Aurora 25,1986,France,BULK_CARRIER,Li Wei
Titanic 94,1986,UK,PASSENGER,John Smith
Viking 8,1986,Russia,BULK_CARRIER,John Smith
Nautilus 42,1986,France,PASSENGER,Li Wei
Odyssey 83,1986,Japan,TANKER,Ivan Petrov
Odyssey 22,1986,Japan,BULK_CARRIER,William Brown
Enterprise 23,1986,Russia,BULK_CARRIER,Hans Müller
Nautilus 65,1986,Russia,BULK_CARRIER,Hans Müller
Poseidon 40,1986,USA,PASSENGER,John Smith
Aurora 49,1986,Russia,BULK_CARRIER,Jean Dupont
Titanic 68,1986,UK,TANKER,John Smith
Poseidon 9,1986,Japan,PASSENGER,William Brown
Nautilus 27,1986,Russia,BULK_CARRIER,Jean Dupont
Odyssey 6,1986,UK,BULK_CARRIER,Li Wei
Titanic 3,1986,China,TANKER,John Smith
Titanic 41,1986,France,TANKER,Carlos Sanchez
Aurora 9,1986,France,BULK_CARRIER,Hans Müller
Odyssey 94,1986,UK,BULK_CARRIER,John Smith
Enterprise 28,1986,UK,BULK_CARRIER,Carlos Sanchez
Titanic 85,1986,China,BULK_CARRIER,Jean Dupont
Aurora 16,1986,China,TANKER,William Brown
Odyssey 42,1986,Germany,PASSENGER,William Brown
Odyssey 45,1986,China,BULK_CARRIER,Hans Müller
Neptune 47,1986,Germany,TANKER,Carlos Sanchez
Enterprise 99,1986,China,BULK_CARRIER,Hans Müller
Aurora 91,1986,UK,BULK_CARRIER,Jean Dupont
Nautilus 34,1986,UK,PASSENGER,Carlos Sanchez
Neptune 43,1986,Russia,BULK_CARRIER,John Smith
Aurora 3,1986,China,TANKER,Ivan Petrov
Odyssey 55,1986,UK,PASSENGER,Carlos Sanchez
Aurora 49,1986,Japan,TANKER,Jean Dupont
Viking 43,1986,UK,PASSENGER,John Smith
Neptune 25,1986,UK,TANKER,John Smith
Neptune 84,1986,France,TANKER,Carlos Sanchez
Enterprise 21,1986,Russia,PASSENGER,Jean Dupont
Odyssey 91,1986,Russia,TANKER,William Brown
Enterprise 57,1986,France,BULK_CARRIER,William Brown
Neptune 83,1986,China,PASSENGER,John Smith
Enterprise 8,1986,China,BULK_CARRIER,Jean Dupont
Enterprise 59,1986,France,PASSENGER,John Smith
Viking 79,1986,Germany,BULK_CARRIER,Ivan Petrov
Viking 63,1986,Japan,PASSENGER,Jean Dupont
Titanic 85,1986,USA,BULK_CARRIER,Ivan Petrov
Neptune 61,1986,Japan,PASSENGER,William Brown
Titanic 35,1986,USA,PASSENGER,Hans Müller
Nautilus 32,1986,Germany,PASSENGER,Ivan Petrov
Enterprise 76,1986,UK,PASSENGER,Li Wei
Poseidon 58,1986,Japan,PASSENGER,Hans Müller
Viking 36,1986,Japan,TANKER,John Smith
Titanic 75,1986,USA,BULK_CARRIER,Carlos Sanchez
Poseidon 85,1986,USA,PASSENGER,Hans Müller
Nautilus 3,1986,Russia,TANKER,Carlos Sanchez
Aurora 95,1986,Russia,TANKER,Ivan Petrov
Viking 12,1986,China,PASSENGER,Li Wei
Nautilus 30,1986,Russia,BULK_CARRIER,John Smith
Neptune 92,1986,China,TANKER,William Brown
Enterprise 98,1986,China,BULK_CARRIER,Jean Dupont
Nautilus 4,1986,Russia,TANKER,William Brown
Titanic 1,1986,UK,BULK_CARRIER,Carlos Sanchez
Titanic 82,1986,Germany,TANKER,Hans Müller
Neptune 51,1986,USA,BULK_CARRIER,Carlos Sanchez
Enterprise 82,1986,USA,TANKER,Carlos Sanchez
Enterprise 57,1986,France,BULK_CARRIER,Hans Müller
Viking 52,1986,China,BULK_CARRIER,Hans Müller
Nautilus 56,1986,France,TANKER,John Smith
Titanic 46,1986,USA,BULK_CARRIER,Carlos Sanchez
Aurora 28,1986,France,PASSENGER,Li Wei
Poseidon 66,1986,Russia,BULK_CARRIER,Jean Dupont
Titanic 11,1986,France,TANKER,William Brown
Enterprise 88,1986,USA,TANKER,Carlos Sanchez
Enterprise 30,1986,China,BULK_CARRIER,Jean Dupont
Poseidon 87,1986,France,TANKER,Ivan Petrov
Titanic 94,1986,France,BULK_CARRIER,Li Wei
Aurora 99,1986,USA,BULK_CARRIER,Jean Dupont
Viking 30,1986,Germany,BULK_CARRIER,William Brown
Aurora 59,1986,Germany,TANKER,Hans Müller
Enterprise 23,1986,Germany,TANKER,Ivan Petrov
Nautilus 88,1987,France,TANKER,William Brown
Poseidon 28,1987,France,BULK_CARRIER,Ivan Petrov
Viking 91,1987,Russia,BULK_CARRIER,Ivan Petrov
Neptune 83,1987,UK,BULK_CARRIER,Ivan Petrov
Odyssey 51,1987,Japan,TANKER,Hans Müller
Odyssey 1,1987,France,BULK_CARRIER,John Smith
Enterprise 99,1987,Russia,BULK_CARRIER,Hans Müller
Aurora 29,1987,Japan,TANKER,Jean Dupont
Nautilus 88,1987,Russia,BULK_CARRIER,William Brown
Nautilus 74,1987,China,TANKER,Li Wei
Enterprise 14,1987,USA,PASSENGER,William Brown
Titanic 23,1987,UK,PASSENGER,Jean Dupont
Neptune 43,1987,China,PASSENGER,William Brown
Viking 31,1987,Germany,PASSENGER,Li Wei
Poseidon 56,1987,China,TANKER,Ivan Petrov
Titanic 91,1987,UK,TANKER,Jean Dupont
Odyssey 80,1987,China,PASSENGER,Carlos Sanchez
Viking 47,1987,UK,TANKER,Jean Dupont
Aurora 9,1987,France,BULK_CARRIER,John Smith
Titanic 44,1987,France,PASSENGER,Jean Dupont
Aurora 85,1987,Japan,TANKER,Carlos Sanchez
Enterprise 77,1987,USA,BULK_CARRIER,John Smith
Viking 90,1987,Germany,BULK_CARRIER,Ivan Petrov
Poseidon 75,1987,Germany,TANKER,Hans Müller
Odyssey 69,1987,China,PASSENGER,Hans Müller
Poseidon 61,1987,Japan,TANKER,Hans Müller
Aurora 32,1987,USA,PASSENGER,Jean Dupont
Nautilus 94,1987,Germany,TANKER,William Brown
Nautilus 31,1987,Japan,PASSENGER,Jean Dupont
Enterprise 23,1987,Russia,TANKER,John Smith
Poseidon 13,1987,China,BULK_CARRIER,Hans Müller
Aurora 86,1987,Japan,BULK_CARRIER,Jean Dupont
Aurora 50,1987,UK,PASSENGER,John Smith
Nautilus 29,1987,UK,BULK_CARRIER,Carlos Sanchez
Titanic 94,1987,Japan,PASSENGER,John Smith
Aurora 77,1987,China,PASSENGER,John Smith
Titanic 31,1987,USA,BULK_CARRIER,Li Wei
Neptune 39,1987,UK,PASSENGER,Hans Müller
Titanic 48,1987,Japan,BULK_CARRIER,Hans Müller
Odyssey 54,1987,Germany,TANKER,Ivan Petrov
Viking 88,1987,UK,TANKER,Carlos Sanchez
Aurora 47,1987,UK,BULK_CARRIER,Hans Müller
Titanic 10,1987,France,PASSENGER,Carlos Sanchez
Titanic 96,1987,China,TANKER,Carlos Sanchez
Aurora 40,1987,USA,BULK_CARRIER,Li Wei
Poseidon 92,1987,China,BULK_CARRIER,Ivan Petrov
Enterprise 13,1987,Germany,PASSENGER,Hans Müller
Poseidon 50,1987,USA,PASSENGER,Carlos Sanchez
Viking 30,1987,Russia,BULK_CARRIER,William Brown
Neptune 21,1987,USA,BULK_CARRIER,William Brown
Enterprise 85,1987,UK,BULK_CARRIER,Ivan Petrov
Odyssey 72,1987,Germany,PASSENGER,Li Wei
Viking 29,1987,Russia,PASSENGER,Li Wei
Enterprise 65,1987,Germany,PASSENGER,Carlos Sanchez
Nautilus 5,1987,China,TANKER,Carlos Sanchez
Titanic 82,1987,Japan,TANKER,William Brown
Odyssey 38,1987,Germany,PASSENGER,Li Wei
Poseidon 68,1987,USA,PASSENGER,Ivan Petrov
Odyssey 24,1987,UK,BULK_CARRIER,Li Wei
Neptune 15,1987,UK,TANKER,Ivan Petrov
Viking 85,1987,France,PASSENGER,Hans Müller
Nautilus 58,1987,Germany,BULK_CARRIER,Jean Dupont
Titanic 91,1987,France,PASSENGER,Ivan Petrov
Aurora 46,1987,Germany,BULK_CARRIER,Carlos Sanchez
Nautilus 36,1987,China,PASSENGER,Jean Dupont
Viking 38,1987,China,BULK_CARRIER,Carlos Sanchez
Aurora 18,1987,Germany,PASSENGER,Li Wei
Titanic 79,1987,USA,TANKER,Ivan Petrov
Neptune 52,1987,France,BULK_CARRIER,Carlos Sanchez
Nautilus 55,1987,Japan,TANKER,Jean Dupont
Titanic 27,1987,China,TANKER,John Smith
Nautilus 48,1987,UK,PASSENGER,Jean Dupont
Nautilus 1,1987,China,PASSENGER,Carlos Sanchez
Neptune 58,1987,China,TANKER,Carlos Sanchez
Viking 98,1987,USA,TANKER,William Brown
Aurora 26,1987,France,BULK_CARRIER,Carlos Sanchez
Poseidon 22,1987,Japan,PASSENGER,John Smith
Nautilus 22,1987,France,TANKER,William Brown
Titanic 4,1987,USA,PASSENGER,John Smith
Neptune 24,1987,Germany,TANKER,Li Wei
Neptune 32,1987,USA,TANKER,John Smith
Viking 11,1987,Germany,TANKER,Ivan Petrov
Odyssey 43,1987,France,TANKER,William Brown
Viking 88,1987,UK,TANKER,John Smith
Enterprise 93,1987,Germany,BULK_CARRIER,John Smith
Poseidon 6,1987,China,PASSENGER,William Brown
Poseidon 31,1987,Germany,BULK_CARRIER,John Smith
Poseidon 54,1987,USA,BULK_CARRIER,Li Wei
Neptune 33,1987,China,PASSENGER,Ivan Petrov
Titanic 91,1987,France,TANKER,Li Wei
Aurora 33,1987,USA,TANKER,William Brown
Poseidon 31,1987,USA,PASSENGER,Ivan Petrov
Odyssey 52,1987,Russia,PASSENGER,Carlos Sanchez
Neptune 34,1987,France,BULK_CARRIER,Ivan Petrov
Nautilus 10,1987,China,BULK_CARRIER,Jean Dupont
Titanic 25,1987,Russia,TANKER,Jean Dupont
Viking 29,1987,UK,TANKER,Ivan Petrov
Titanic 18,1987,UK,BULK_CARRIER,Li Wei
Poseidon 65,1987,UK,BULK_CARRIER,Hans Müller
Poseidon 80,1987,Russia,BULK_CARRIER,Hans Müller
Poseidon 8,1987,Japan,TANKER,Hans Müller
Poseidon 98,1987,Japan,BULK_CARRIER,Li Wei
Odyssey 11,1987,Russia,BULK_CARRIER,Hans Müller
Aurora 50,1987,Japan,BULK_CARRIER,William Brown
Titanic 66,1987,France,PASSENGER,Ivan Petrov
Nautilus 20,1987,USA,PASSENGER,Carlos Sanchez
Neptune 81,1987,Germany,TANKER,Hans Müller
Poseidon 95,1987,Japan,TANKER,William Brown
Enterprise 82,1987,USA,BULK_CARRIER,Carlos Sanchez
Titanic 77,1987,Japan,PASSENGER,Ivan Petrov
Titanic 17,1987,Germany,TANKER,Ivan Petrov
Nautilus 64,1987,China,BULK_CARRIER,William Brown
Odyssey 23,1987,UK,PASSENGER,Ivan Petrov
Nautilus 74,1987,Japan,BULK_CARRIER,William Brown
Enterprise 74,1987,Russia,BULK_CARRIER,Jean Dupont
Aurora 60,1987,Japan,PASSENGER,Hans Müller
Nautilus 48,1987,Russia,BULK_CARRIER,Ivan Petrov
Neptune 22,1987,Japan,TANKER,William Brown
Poseidon 34,1987,Germany,TANKER,Ivan Petrov
Aurora 18,1987,Russia,TANKER,Hans Müller
Poseidon 74,1987,Germany,BULK_CARRIER,Li Wei
Aurora 76,1987,Japan,PASSENGER,William Brown
Titanic 80,1987,Russia,BULK_CARRIER,Carlos Sanchez
Neptune 45,1987,Japan,TANKER,Ivan Petrov
Neptune 77,1988,China,BULK_CARRIER,Li Wei
Titanic 56,1988,Russia,BULK_CARRIER,Carlos Sanchez
Viking 20,1988,Japan,PASSENGER,Li Wei
Viking 19,1988,Germany,BULK_CARRIER,William Brown
Poseidon 25,1988,Russia,PASSENGER,Carlos Sanchez
Aurora 28,1988,Germany,TANKER,Jean Dupont
Poseidon 81,1988,Russia,PASSENGER,Jean Dupont
Aurora 41,1988,UK,PASSENGER,William Brown
Aurora 86,1988,UK,BULK_CARRIER,Li Wei
Viking 15,1988,China,TANKER,Hans Müller
Nautilus 95,1988,UK,PASSENGER,Ivan Petrov
Odyssey 18,1988,France,BULK_CARRIER,Hans Müller
Nautilus 88,1988,Japan,TANKER,John Smith
Titanic 57,1988,UK,BULK_CARRIER,Li Wei
Aurora 54,1988,China,PASSENGER,Hans Müller
Aurora 57,1988,UK,BULK_CARRIER,Ivan Petrov
Odyssey 26,1988,China,PASSENGER,Li Wei
Neptune 62,1988,UK,PASSENGER,Hans Müller
Titanic 10,1988,Russia,BULK_CARRIER,Li Wei
Poseidon 28,1988,Germany,BULK_CARRIER,Carlos Sanchez
Poseidon 26,1988,Japan,TANKER,Hans Müller
Aurora 88,1988,UK,TANKER,Carlos Sanchez
Neptune 18,1988,Russia,TANKER,Hans Müller
Nautilus 91,1988,Russia,TANKER,William Brown
Odyssey 81,1988,China,TANKER,Ivan Petrov
Viking 10,1988,USA,BULK_CARRIER,Jean Dupont
Titanic 71,1988,China,PASSENGER,Jean Dupont
Nautilus 3,1988,Japan,PASSENGER,Hans Müller
Nautilus 33,1988,France,PASSENGER,John Smith
Titanic 74,1988,USA,TANKER,John Smith
Odyssey 24,1988,Germany,TANKER,Hans Müller
Odyssey 89,1988,China,PASSENGER,John Smith
Aurora 35,1988,Germany,PASSENGER,Carlos Sanchez
Nautilus 58,1988,France,TANKER,Carlos Sanchez
Aurora 1,1988,Germany,BULK_CARRIER,Ivan Petrov
Titanic 26,1988,Germany,BULK_CARRIER,Hans Müller
Aurora 63,1988,France,PASSENGER,Carlos Sanchez
Nautilus 19,1988,Germany,TANKER,Jean Dupont
Poseidon 72,1988,UK,PASSENGER,Hans Müller
Poseidon 84,1988,France,BULK_CARRIER,Ivan Petrov
Enterprise 33,1988,Germany,BULK_CARRIER,Hans Müller
Titanic 58,1988,China,PASSENGER,Carlos Sanchez
Enterprise 93,1988,Germany,PASSENGER,William Brown
Viking 6,1988,France,BULK_CARRIER,Jean Dupont
Enterprise 86,1988,Russia,BULK_CARRIER,William Brown
Titanic 6,1988,Germany,TANKER,Ivan Petrov
Aurora 61,1988,Russia,TANKER,Ivan Petrov
Aurora 3,1988,Japan,PASSENGER,Jean Dupont
Nautilus 57,1988,France,BULK_CARRIER,Jean Dupont
Neptune 76,1988,UK,TANKER,John Smith
Viking 24,1988,USA,TANKER,Li Wei
Viking 84,1988,China,PASSENGER,Ivan Petrov
Neptune 82,1988,UK,BULK_CARRIER,Hans Müller
Odyssey 44,1988,Russia,PASSENGER,Carlos Sanchez
Odyssey 77,1988,China,TANKER,Hans Müller
Nautilus 58,1988,Japan,TANKER,Jean Dupont
Aurora 82,1988,USA,TANKER,William Brown
Enterprise 12,1988,USA,TANKER,Jean Dupont
Nautilus 15,1988,Japan,PASSENGER,William Brown
Aurora 67,1988,China,PASSENGER,Li Wei
Enterprise 9,1988,Japan,PASSENGER,Li Wei
Neptune 43,1988,USA,PASSENGER,Hans Müller
Nautilus 61,1988,Russia,BULK_CARRIER,Hans Müller
Titanic 96,1988,France,PASSENGER,Li Wei
Nautilus 30,1988,Russia,PASSENGER,Carlos Sanchez
Viking 83,1988,USA,PASSENGER,John Smith
Viking 84,1988,Russia,BULK_CARRIER,William Brown
Enterprise 70,1988,Germany,PASSENGER,Hans Müller
Neptune 8,1988,France,BULK_CARRIER,John Smith
Neptune 38,1988,China,PASSENGER,Jean Dupont
Aurora 49,1988,Germany,PASSENGER,Li Wei
Poseidon 62,1988,Germany,PASSENGER,John Smith
Odyssey 60,1988,China,PASSENGER,Carlos Sanchez
Viking 52,1988,Japan,TANKER,John Smith
Viking 20,1988,China,PASSENGER,Ivan Petrov
Titanic 87,1988,France,PASSENGER,Jean Dupont
Poseidon 18,1988,France,TANKER,Ivan Petrov
Odyssey 50,1988,USA,PASSENGER,Carlos Sanchez
Viking 63,1988,UK,BULK_CARRIER,Carlos Sanchez
Nautilus 9,1988,Russia,BULK_CARRIER,Li Wei
Titanic 11,1988,France,TANKER,William Brown
Nautilus 45,1988,Germany,PASSENGER,William Brown
Viking 68,1988,Japan,TANKER,Jean Dupont
Viking 92,1988,Germany,BULK_CARRIER,Hans Müller
Nautilus 7,1988,Germany,TANKER,William Brown
Nautilus 8,1988,USA,PASSENGER,Jean Dupont
Titanic 65,1988,China,PASSENGER,Hans Müller
Poseidon 91,1988,Japan,PASSENGER,John Smith
Aurora 59,1988,France,TANKER,Jean Dupont
Odyssey 41,1988,Japan,TANKER,Carlos Sanchez
Neptune 38,1988,Russia,BULK_CARRIER,Carlos Sanchez
Enterprise 75,1988,China,BULK_CARRIER,Ivan Petrov
Neptune 13,1988,UK,BULK_CARRIER,Ivan Petrov
Aurora 8,1988,Russia,TANKER,Jean Dupont
Aurora 43,1988,Germany,PASSENGER,Hans Müller
Aurora 18,1988,USA,TANKER,John Smith
Odyssey 93,1988,UK,PASSENGER,John Smith
Poseidon 26,1988,Germany,PASSENGER,Hans Müller
Viking 77,1988,USA,PASSENGER,John Smith
Odyssey 33,1988,Russia,BULK_CARRIER,John Smith
Enterprise 40,1988,Russia,TANKER,Carlos Sanchez
Nautilus 88,1988,France,PASSENGER,William Brown
Enterprise 63,1988,Russia,TANKER,Hans Müller
Poseidon 83,1988,USA,BULK_CARRIER,Hans Müller
Poseidon 36,1988,China,BULK_CARRIER,William Brown
Neptune 63,1988,Russia,TANKER,Jean Dupont
Titanic 90,1988,France,TANKER,Hans Müller
Aurora 14,1988,China,PASSENGER,John Smith
Nautilus 96,1988,France,BULK_CARRIER,William Brown
Titanic 29,1988,China,TANKER,John Smith
Neptune 53,1988,USA,TANKER,William Brown
Titanic 48,1988,Japan,BULK_CARRIER,Li Wei
Neptune 29,1988,Russia,TANKER,William Brown
Titanic 54,1988,France,PASSENGER,Jean Dupont
Titanic 19,1988,Germany,PASSENGER,Hans Müller
Neptune 77,1988,Russia,PASSENGER,Hans Müller
Neptune 21,1988,UK,BULK_CARRIER,William Brown
Viking 63,1988,Japan,TANKER,John Smith
Enterprise 90,1988,Germany,TANKER,Hans Müller
Odyssey 14,1988,Japan,BULK_CARRIER,Li Wei
Aurora 65,1988,China,BULK_CARRIER,Jean Dupont
Neptune 50,1988,China,PASSENGER,Ivan Petrov
Viking 84,1988,Germany,PASSENGER,Ivan Petrov
Aurora 29,1988,Japan,PASSENGER,Li Wei
Poseidon 24,1988,Russia,PASSENGER,Carlos Sanchez
Titanic 53,1988,Russia,BULK_CARRIER,Carlos Sanchez
Neptune 20,1988,France,BULK_CARRIER,Hans Müller
Poseidon 33,1988,Germany,BULK_CARRIER,William Brown
Neptune 82,1988,China,TANKER,Carlos Sanchez
Nautilus 9,1988,Russia,TANKER,Ivan Petrov
Enterprise 70,1988,China,PASSENGER,Carlos Sanchez
Neptune 41,1988,Germany,PASSENGER,Hans Müller
Enterprise 30,1988,UK,BULK_CARRIER,Li Wei
Viking 92,1988,Japan,PASSENGER,Li Wei
Nautilus 69,1988,Japan,PASSENGER,Li Wei
Viking 8,1988,Russia,BULK_CARRIER,Hans Müller
Viking 63,1988,France,BULK_CARRIER,Jean Dupont
Odyssey 46,1988,USA,PASSENGER,Hans Müller
Aurora 22,1988,Japan,TANKER,William Brown
Odyssey 76,1988,China,TANKER,John Smith
Enterprise 86,1988,Germany,BULK_CARRIER,Hans Müller
Titanic 87,1988,UK,BULK_CARRIER,Jean Dupont
Viking 71,1988,China,PASSENGER,Hans Müller
Enterprise 15,1988,USA,PASSENGER,Hans Müller
Viking 13,1988,Germany,TANKER,Li Wei
Viking 75,1988,Japan,PASSENGER,John Smith
Nautilus 2,1988,China,PASSENGER,Jean Dupont
Titanic 94,1988,France,BULK_CARRIER,Li Wei
Titanic 93,1988,China,PASSENGER,Li Wei
Aurora 14,1988,Germany,TANKER,William Brown
Aurora 53,1989,Germany,TANKER,Hans Müller
Nautilus 69,1989,UK,TANKER,Ivan Petrov
Neptune 48,1989,USA,TANKER,Carlos Sanchez
Neptune 18,1989,UK,TANKER,Carlos Sanchez
Enterprise 82,1989,France,PASSENGER,Li Wei
Neptune 13,1989,Japan,PASSENGER,Ivan Petrov
Poseidon 35,1989,Russia,TANKER,Hans Müller
Poseidon 52,1989,UK,BULK_CARRIER,Li Wei
Neptune 59,1989,France,BULK_CARRIER,Jean Dupont
Aurora 26,1989,Germany,PASSENGER,Hans Müller
Titanic 61,1989,China,BULK_CARRIER,Carlos Sanchez
Titanic 80,1989,Russia,BULK_CARRIER,Jean Dupont
Nautilus 4,1989,Germany,PASSENGER,Carlos Sanchez
Neptune 13,1989,Germany,BULK_CARRIER,William Brown
Aurora 11,1989,Germany,PASSENGER,Ivan Petrov
Titanic 56,1989,Japan,PASSENGER,Li Wei
Viking 68,1989,Japan,TANKER,Carlos Sanchez
Nautilus 2,1989,Russia,BULK_CARRIER,Hans Müller
Odyssey 71,1989,Germany,TANKER,Jean Dupont
Enterprise 80,1989,France,PASSENGER,Carlos Sanchez
Neptune 27,1989,France,BULK_CARRIER,John Smith
Aurora 75,1989,Russia,PASSENGER,Jean Dupont
Odyssey 32,1989,Japan,BULK_CARRIER,John Smith
Aurora 94,1989,USA,BULK_CARRIER,Li Wei
Odyssey 79,1989,Germany,PASSENGER,Ivan Petrov
Viking 95,1989,UK,BULK_CARRIER,Hans Müller
Odyssey 29,1989,China,BULK_CARRIER,Ivan Petrov
Enterprise 11,1989,Germany,TANKER,John Smith
Enterprise 43,1989,China,PASSENGER,Jean Dupont
Viking 72,1989,Japan,TANKER,Li Wei
Aurora 17,1989,China,PASSENGER,Ivan Petrov
Enterprise 20,1989,France,PASSENGER,Carlos Sanchez
Aurora 66,1989,China,TANKER,William Brown
Nautilus 23,1989,China,TANKER,Ivan Petrov
Neptune 14,1989,Japan,TANKER,Jean Dupont
Odyssey 78,1989,Germany,PASSENGER,Hans Müller
Nautilus 97,1989,UK,TANKER,John Smith
Neptune 49,1989,China,PASSENGER,John Smith
Neptune 26,1989,France,TANKER,Carlos Sanchez
Poseidon 66,1989,Germany,BULK_CARRIER,Jean Dupont
Poseidon 16,1989,Russia,BULK_CARRIER,William Brown
Odyssey 27,1989,France,BULK_CARRIER,John Smith
Aurora 15,1989,Germany,TANKER,Li Wei
Enterprise 69,1989,Russia,BULK_CARRIER,Li Wei
Odyssey 73,1989,France,TANKER,Jean Dupont
Nautilus 86,1989,Germany,PASSENGER,Carlos Sanchez
Titanic 37,1989,Russia,BULK_CARRIER,Carlos Sanchez
Enterprise 78,1989,France,PASSENGER,Carlos Sanchez
Neptune 82,1989,Japan,BULK_CARRIER,John Smith
Poseidon 29,1989,UK,PASSENGER,William Brown
Viking 55,1989,Japan,PASSENGER,William Brown
Odyssey 64,1989,Germany,PASSENGER,Jean Dupont
Enterprise 15,1989,Germany,BULK_CARRIER,Jean Dupont
Titanic 13,1989,China,PASSENGER,Jean Dupont
Poseidon 18,1989,USA,BULK_CARRIER,Carlos Sanchez
Titanic 65,1989,UK,PASSENGER,Carlos Sanchez
Nautilus 47,1989,Japan,BULK_CARRIER,Li Wei
Neptune 87,1989,UK,TANKER,William Brown
Aurora 21,1989,UK,TANKER,Hans Müller
Aurora 39,1989,China,TANKER,Jean Dupont
Neptune 18,1989,Japan,PASSENGER,John Smith
Viking 28,1989,Japan,BULK_CARRIER,Li Wei
Poseidon 87,1989,UK,BULK_CARRIER,William Brown
Neptune 63,1989,UK,BULK_CARRIER,William Brown
Neptune 93,1989,Germany,BULK_CARRIER,Li Wei
Enterprise 99,1989,Russia,BULK_CARRIER,John Smith
Nautilus 77,1989,USA,BULK_CARRIER,William Brown
Odyssey 60,1989,Germany,TANKER,William Brown
Aurora 77,1989,Japan,BULK_CARRIER,Carlos Sanchez
Neptune 40,1989,UK,BULK_CARRIER,John Smith
Enterprise 25,1989,Germany,BULK_CARRIER,John Smith
Viking 43,1989,UK,TANKER,Hans Müller
Nautilus 23,1989,USA,TANKER,John Smith
Poseidon 2,1989,Russia,TANKER,Li Wei
Odyssey 14,1989,Japan,TANKER,Li Wei
Viking 20,1989,China,PASSENGER,William Brown
Aurora 74,1989,France,BULK_CARRIER,Ivan Petrov
Odyssey 81,1989,Japan,PASSENGER,Jean Dupont
Odyssey 19,1989,China,BULK_CARRIER,John Smith
Nautilus 20,1989,China,TANKER,William Brown
Viking 20,1989,Japan,TANKER,John Smith
Poseidon 73,1989,China,PASSENGER,John Smith
Odyssey 80,1989,Japan,BULK_CARRIER,Hans Müller
Aurora 97,1989,Japan,PASSENGER,Hans Müller
Titanic 59,1989,UK,BULK_CARRIER,Carlos Sanchez
Enterprise 71,1989,UK,BULK_CARRIER,Ivan Petrov
Enterprise 4,1989,Germany,TANKER,John Smith
Odyssey 79,1989,UK,BULK_CARRIER,Ivan Petrov
Poseidon 52,1989,Russia,TANKER,Ivan Petrov
Aurora 13,1989,China,TANKER,William Brown
Poseidon 84,1989,USA,PASSENGER,Ivan Petrov
Enterprise 92,1989,Germany,TANKER,Hans Müller
Nautilus 92,1989,China,BULK_CARRIER,Jean Dupont
Neptune 68,1989,Germany,BULK_CARRIER,John Smith
Odyssey 76,1989,Japan,TANKER,Ivan Petrov
Viking 65,1989,USA,TANKER,John Smith
Titanic 64,1989,China,BULK_CARRIER,Hans Müller
Enterprise 16,1989,France,BULK_CARRIER,Hans Müller
Viking 99,1989,Germany,PASSENGER,Hans Müller
Aurora 80,1989,UK,PASSENGER,Hans Müller
Viking 10,1989,Germany,TANKER,Ivan Petrov
Odyssey 7,1989,Russia,BULK_CARRIER,Ivan Petrov
Neptune 29,1989,France,TANKER,William Brown
Aurora 45,1989,France,BULK_CARRIER,John Smith
Neptune 55,1989,UK,PASSENGER,Carlos Sanchez
Neptune 41,1989,France,TANKER,John Smith
Poseidon 52,1989,China,TANKER,Li Wei
Odyssey 83,1989,USA,PASSENGER,Ivan Petrov
Nautilus 79,1989,UK,BULK_CARRIER,Carlos Sanchez
Poseidon 93,1989,USA,TANKER,Li Wei
Odyssey 45,1989,Germany,BULK_CARRIER,William Brown
Nautilus 86,1989,Germany,BULK_CARRIER,Jean Dupont
Neptune 95,1989,USA,TANKER,Jean Dupont
Odyssey 33,1989,USA,TANKER,Hans Müller
Titanic 25,1989,UK,BULK_CARRIER,William Brown
Viking 72,1989,Japan,PASSENGER,Ivan Petrov
Odyssey 86,1989,France,PASSENGER,Hans Müller
Titanic 73,1989,Japan,TANKER,John Smith
Titanic 76,1989,UK,PASSENGER,Li Wei
Neptune 14,1989,Russia,TANKER,Hans Müller
Nautilus 88,1989,USA,TANKER,John Smith
Viking 99,1989,Japan,BULK_CARRIER,Carlos Sanchez
Neptune 58,1989,UK,BULK_CARRIER,Hans Müller
Nautilus 77,1989,Russia,BULK_CARRIER,Carlos Sanchez
