Name,Year,Country,Type,Captain
Poseidon 71,1980,UK,TANKER,William Brown
Nautilus 57,1980,Japan,TANKER,Jean Dupont
Odyssey 92,1980,UK,PASSENGER,Carlos Sanchez
Enterprise 41,1980,Russia,TANKER,Li Wei
Viking 21,1980,France,PASSENGER,Ivan Petrov
Enterprise 50,1980,UK,TANKER,Li Wei
Neptune 51,1980,Russia,TANKER,Jean Dupont
Aurora 25,1980,France,TANKER,Carlos Sanchez
Enterprise 13,1980,UK,PASSENGER,John Smith
Odyssey 20,1980,USA,TANKER,Hans Müller
Aurora 57,1980,USA,TANKER,Ivan Petrov
Neptune 31,1980,Japan,BULK_CARRIER,Hans Müller
Viking 10,1980,Germany,TANKER,Ivan Petrov
Viking 5,1981,UK,TANKER,John Smith
Nautilus 50,1981,France,TANKER,Hans Müller
Odyssey 64,1981,UK,BULK_CARRIER,John Smith
Poseidon 41,1981,Germany,BULK_CARRIER,Carlos Sanchez
Enterprise 14,1981,Russia,TANKER,Jean Dupont
Enterprise 3,1981,France,BULK_CARRIER,Li Wei
Neptune 37,1981,China,TANKER,John Smith
Enterprise 47,1981,Germany,TANKER,William Brown
Neptune 43,1981,Russia,TANKER,Ivan Petrov
Viking 34,1981,Russia,BULK_CARRIER,Ivan Petrov
Viking 3,1981,USA,PASSENGER,Carlos Sanchez
Nautilus 93,1981,France,BULK_CARRIER,Ivan Petrov
Odyssey 50,1981,Germany,PASSENGER,Carlos Sanchez
Aurora 11,1981,Japan,PASSENGER,Hans Müller
Aurora 90,1981,China,BULK_CARRIER,Li Wei
Poseidon 37,1981,USA,TANKER,Jean Dupont
Enterprise 58,1981,Japan,PASSENGER,Hans Müller
Titanic 8,1981,Germany,BULK_CARRIER,Jean Dupont
Odyssey 52,1981,Japan,TANKER,Hans Müller
Titanic 73,1981,France,TANKER,Ivan Petrov
Neptune 78,1981,France,PASSENGER,Ivan Petrov
Neptune 44,1981,USA,TANKER,John Smith
Enterprise 12,1981,UK,BULK_CARRIER,Ivan Petrov
Viking 35,1981,Russia,TANKER,John Smith
Neptune 9,1981,France,BULK_CARRIER,Hans Müller
Odyssey 80,1981,France,PASSENGER,Hans Müller
Enterprise 57,1981,UK,PASSENGER,William Brown
Viking 10,1981,France,BULK_CARRIER,Ivan Petrov
Odyssey 6,1981,Russia,TANKER,Hans Müller
Neptune 72,1981,Japan,BULK_CARRIER,Li Wei
Poseidon 65,1981,Japan,PASSENGER,Jean Dupont
Nautilus 1,1981,China,TANKER,Carlos Sanchez
Nautilus 29,1981,USA,PASSENGER,Ivan Petrov
Neptune 50,1981,Germany,TANKER,John Smith
Viking 53,1981,UK,PASSENGER,Jean Dupont
Viking 2,1981,France,TANKER,Hans Müller
Neptune 51,1981,Japan,TANKER,John Smith
Nautilus 5,1981,UK,PASSENGER,Jean Dupont
Viking 75,1981,Russia,TANKER,Ivan Petrov
Poseidon 79,1981,China,TANKER,Carlos Sanchez
Nautilus 43,1981,Russia,BULK_CARRIER,Carlos Sanchez
Nautilus 73,1981,China,TANKER,Jean Dupont
Titanic 6,1981,Japan,BULK_CARRIER,Li Wei
Odyssey 95,1981,Russia,TANKER,Hans Müller
Neptune 88,1981,China,BULK_CARRIER,Hans Müller
Aurora 72,1981,UK,PASSENGER,Carlos Sanchez
Titanic 94,1981,UK,PASSENGER,William Brown
Odyssey 44,1981,Russia,PASSENGER,Hans Müller
Poseidon 80,1981,UK,TANKER,William Brown
Enterprise 95,1981,Japan,TANKER,William Brown
Aurora 78,1981,USA,BULK_CARRIER,Hans Müller
Aurora 34,1981,Japan,PASSENGER,Ivan Petrov
Enterprise 93,1981,China,BULK_CARRIER,John Smith
Enterprise 62,1981,China,BULK_CARRIER,Li Wei
Odyssey 33,1981,Japan,PASSENGER,Ivan Petrov
Enterprise 76,1981,France,BULK_CARRIER,William Brown
Odyssey 47,1981,Japan,PASSENGER,Hans Müller
Neptune 46,1981,USA,PASSENGER,Li Wei
Enterprise 32,1981,France,PASSENGER,Li Wei
Enterprise 84,1981,France,BULK_CARRIER,Hans Müller
Titanic 94,1981,France,TANKER,Carlos Sanchez
Neptune 99,1981,UK,PASSENGER,Carlos Sanchez
Neptune 43,1981,Japan,BULK_CARRIER,Hans Müller
Titanic 82,1981,China,TANKER,William Brown
Viking 8,1981,Germany,PASSENGER,Ivan Petrov
Odyssey 55,1981,UK,BULK_CARRIER,Ivan Petrov
Aurora 78,1981,Russia,BULK_CARRIER,John Smith
Enterprise 65,1981,Russia,BULK_CARRIER,Hans Müller
Nautilus 44,1981,Germany,PASSENGER,Hans Müller
Poseidon 37,1981,France,TANKER,Ivan Petrov
Odyssey 25,1981,USA,PASSENGER,William Brown
Poseidon 40,1981,China,TANKER,Ivan Petrov
Viking 45,1981,UK,BULK_CARRIER,Ivan Petrov
Aurora 5,1981,Russia,TANKER,Carlos Sanchez
Viking 22,1981,Russia,PASSENGER,William Brown
Viking 55,1981,USA,TANKER,Carlos Sanchez
Aurora 72,1981,China,PASSENGER,Hans Müller
Nautilus 1,1981,China,PASSENGER,William Brown
Viking 3,1981,UK,PASSENGER,John Smith
Enterprise 35,1981,China,BULK_CARRIER,Carlos Sanchez
Nautilus 3,1981,Germany,PASSENGER,Jean Dupont
Enterprise 25,1981,Russia,PASSENGER,Li Wei
Enterprise 89,1981,China,BULK_CARRIER,Li Wei
Poseidon 97,1981,UK,PASSENGER,Jean Dupont
Neptune 70,1981,UK,BULK_CARRIER,Carlos Sanchez
Poseidon 4,1981,China,BULK_CARRIER,Carlos Sanchez
Viking 11,1981,China,PASSENGER,Hans Müller
Titanic 7,1981,UK,BULK_CARRIER,Carlos Sanchez
Neptune 44,1981,Germany,BULK_CARRIER,William Brown
Nautilus 15,1981,USA,TANKER,Jean Dupont
Poseidon 83,1981,UK,PASSENGER,Hans Müller
Nautilus 6,1981,UK,TANKER,Hans Müller
Nautilus 29,1981,China,TANKER,Li Wei
Neptune 42,1981,Japan,TANKER,John Smith
Aurora 68,1981,Germany,TANKER,Carlos Sanchez
Odyssey 23,1981,Germany,PASSENGER,Li Wei
Titanic 43,1981,UK,TANKER,Carlos Sanchez
Enterprise 29,1981,UK,TANKER,William Brown
Aurora 78,1981,USA,PASSENGER,Hans Müller
Neptune 39,1981,USA,BULK_CARRIER,Jean Dupont
Poseidon 1,1981,USA,PASSENGER,Ivan Petrov
Neptune 76,1981,UK,BULK_CARRIER,Carlos Sanchez
Aurora 55,1981,China,BULK_CARRIER,John Smith
Viking 25,1981,Germany,PASSENGER,Li Wei
Neptune 43,1981,Germany,PASSENGER,Hans Müller
Poseidon 31,1981,Germany,BULK_CARRIER,Li Wei
Enterprise 19,1981,Japan,TANKER,Carlos Sanchez
Poseidon 51,1981,Germany,TANKER,Carlos Sanchez
Aurora 75,1981,USA,BULK_CARRIER,Ivan Petrov
Odyssey 43,1981,France,BULK_CARRIER,Hans Müller
Titanic 82,1981,Germany,BULK_CARRIER,Carlos Sanchez
Nautilus 9,1981,China,PASSENGER,Ivan Petrov
Poseidon 45,1981,Russia,BULK_CARRIER,Ivan Petrov
Neptune 83,1981,Japan,BULK_CARRIER,John Smith
Viking 88,1981,China,BULK_CARRIER,William Brown
Viking 87,1981,Russia,TANKER,Li Wei
Enterprise 48,1981,UK,PASSENGER,Carlos Sanchez
Titanic 48,1981,UK,PASSENGER,Jean Dupont
Titanic 30,1981,USA,PASSENGER,Hans Müller
Odyssey 46,1981,USA,BULK_CARRIER,Li Wei
Enterprise 38,1981,UK,TANKER,Jean Dupont
Aurora 33,1981,Japan,BULK_CARRIER,John Smith
Aurora 19,1981,China,TANKER,Hans Müller
Titanic 48,1981,China,PASSENGER,Li Wei
Nautilus 22,1981,Russia,TANKER,John Smith
Aurora 50,1981,Germany,TANKER,William Brown
Enterprise 50,1981,France,BULK_CARRIER,William Brown
Nautilus 74,1981,Germany,TANKER,John Smith
Neptune 38,1981,USA,BULK_CARRIER,John Smith
Enterprise 25,1981,UK,PASSENGER,William Brown
Poseidon 1,1981,China,BULK_CARRIER,Hans Müller
Aurora 21,1981,UK,PASSENGER,William Brown
Nautilus 86,1981,USA,TANKER,Li Wei
Odyssey 62,1981,Germany,PASSENGER,Ivan Petrov
Enterprise 74,1981,UK,TANKER,Hans Müller
Poseidon 89,1981,Russia,BULK_CARRIER,Jean Dupont
Poseidon 75,1981,Japan,PASSENGER,Carlos Sanchez
Neptune 6,1981,China,BULK_CARRIER,Li Wei
Poseidon 28,1981,France,BULK_CARRIER,Hans Müller
Nautilus 22,1981,France,TANKER,Carlos Sanchez
Neptune 93,1981,France,TANKER,Ivan Petrov
Nautilus 92,1981,Russia,PASSENGER,William Brown
Titanic 21,1981,Russia,BULK_CARRIER,Jean Dupont
Odyssey 67,1981,Russia,BULK_CARRIER,Jean Dupont
Titanic 24,1981,France,BULK_CARRIER,Carlos Sanchez
Neptune 85,1981,Russia,TANKER,Jean Dupont
Poseidon 42,1981,Russia,BULK_CARRIER,William Brown
Odyssey 59,1981,Germany,BULK_CARRIER,Carlos Sanchez
Odyssey 33,1981,Russia,BULK_CARRIER,William Brown
Titanic 84,1981,China,BULK_CARRIER,William Brown
Odyssey 55,1981,Russia,PASSENGER,Li Wei
Viking 11,1981,UK,TANKER,William Brown
Enterprise 49,1981,UK,TANKER,John Smith
Odyssey 42,1981,Germany,BULK_CARRIER,Carlos Sanchez
Odyssey 39,1981,UK,BULK_CARRIER,Jean Dupont
Neptune 30,1981,China,TANKER,Carlos Sanchez
Nautilus 27,1981,UK,BULK_CARRIER,William Brown
Viking 4,1981,Germany,PASSENGER,Hans Müller
Enterprise 46,1981,China,PASSENGER,William Brown
Nautilus 9,1981,Russia,BULK_CARRIER,Li Wei
Titanic 70,1981,UK,TANKER,Carlos Sanchez
Nautilus 86,1981,USA,BULK_CARRIER,Carlos Sanchez
Enterprise 62,1981,France,TANKER,Ivan Petrov
Titanic 10,1981,USA,TANKER,Jean Dupont
Neptune 39,1981,UK,TANKER,John Smith
Titanic 53,1981,Japan,TANKER,Jean Dupont
Odyssey 67,1981,Russia,TANKER,John Smith
Poseidon 99,1981,China,PASSENGER,Hans Müller
Aurora 96,1981,China,BULK_CARRIER,Jean Dupont
Poseidon 74,1981,Russia,TANKER,John Smith
Odyssey 45,1981,Russia,BULK_CARRIER,John Smith
Neptune 89,1981,China,TANKER,John Smith
Poseidon 100,1981,Germany,PASSENGER,Hans Müller
Odyssey 61,1981,Germany,TANKER,Carlos Sanchez
Nautilus 86,1981,France,BULK_CARRIER,Li Wei
Titanic 35,1981,USA,PASSENGER,Hans Müller
Titanic 73,1981,UK,PASSENGER,Li Wei
Odyssey 23,1981,UK,TANKER,Carlos Sanchez
Enterprise 6,1981,USA,PASSENGER,William Brown
Titanic 42,1981,UK,TANKER,Jean Dupont
Nautilus 56,1981,USA,PASSENGER,Jean Dupont
Enterprise 40,1981,Germany,BULK_CARRIER,Jean Dupont
Nautilus 67,1981,USA,BULK_CARRIER,Hans Müller
Enterprise 46,1981,France,TANKER,Hans Müller
Odyssey 79,1981,China,PASSENGER,Li Wei
Neptune 100,1981,China,PASSENGER,Carlos Sanchez
Nautilus 21,1981,Russia,TANKER,Hans Müller
Poseidon 10,1981,UK,PASSENGER,Hans Müller
Enterprise 88,1981,Russia,TANKER,John Smith
Aurora 57,1981,China,PASSENGER,William Brown
Enterprise 98,1981,USA,BULK_CARRIER,Li Wei
Enterprise 19,1981,Russia,BULK_CARRIER,William Brown
Enterprise 100,1981,France,BULK_CARRIER,Ivan Petrov
Poseidon 57,1981,France,TANKER,Ivan Petrov
Titanic 73,1981,Russia,TANKER,John Smith
Neptune 59,1981,UK,PASSENGER,John Smith
Nautilus 44,1981,UK,PASSENGER,Jean Dupont
Titanic 77,1981,UK,PASSENGER,Ivan Petrov
Poseidon 81,1981,China,TANKER,Li Wei
Poseidon 79,1981,China,TANKER,Ivan Petrov
Neptune 97,1981,Japan,TANKER,Hans Müller
Titanic 58,1981,China,PASSENGER,William Brown
Odyssey 83,1981,Germany,BULK_CARRIER,Hans Müller
Neptune 82,1981,UK,PASSENGER,Ivan Petrov
Neptune 35,1981,UK,BULK_CARRIER,William Brown
Aurora 32,1981,France,BULK_CARRIER,Jean Dupont
Nautilus 43,1981,USA,BULK_CARRIER,Hans Müller
Poseidon 35,1981,Germany,TANKER,Ivan Petrov
Odyssey 65,1981,USA,BULK_CARRIER,John Smith
Aurora 81,1981,Japan,BULK_CARRIER,Li Wei
Titanic 29,1981,USA,BULK_CARRIER,William Brown
Neptune 48,1981,USA,BULK_CARRIER,Carlos Sanchez
Viking 88,1981,Germany,BULK_CARRIER,Jean Dupont
Neptune 14,1981,UK,PASSENGER,Carlos Sanchez
Aurora 21,1981,Japan,TANKER,Carlos Sanchez
Aurora 29,1981,Japan,TANKER,Hans Müller
Poseidon 32,1981,UK,TANKER,Jean Dupont
Viking 27,1981,Russia,PASSENGER,Jean Dupont
Neptune 82,1981,France,TANKER,Li Wei
Aurora 95,1981,UK,BULK_CARRIER,Carlos Sanchez
Viking 63,1981,USA,PASSENGER,John Smith
Viking 59,1981,France,BULK_CARRIER,Jean Dupont
Titanic 67,1981,Russia,TANKER,Jean Dupont
Viking 77,1981,Russia,TANKER,Hans Müller
Neptune 27,1981,Japan,PASSENGER,William Brown
Viking 6,1981,Japan,PASSENGER,Jean Dupont
Odyssey 79,1981,China,TANKER,Li Wei
Nautilus 87,1981,UK,BULK_CARRIER,William Brown
Viking 100,1981,Japan,TANKER,Li Wei
Nautilus 72,1981,Russia,PASSENGER,William Brown
Viking 60,1981,Japan,BULK_CARRIER,Li Wei
Neptune 90,1981,Russia,PASSENGER,Carlos Sanchez
Neptune 21,1981,Russia,BULK_CARRIER,Jean Dupont
Titanic 34,1981,UK,PASSENGER,William Brown
Aurora 64,1981,France,PASSENGER,Ivan Petrov
Titanic 40,1981,Japan,PASSENGER,Ivan Petrov
Enterprise 15,1981,China,BULK_CARRIER,Carlos Sanchez
Nautilus 69,1981,Russia,PASSENGER,Ivan Petrov
Enterprise 53,1981,USA,PASSENGER,Li Wei
Titanic 58,1981,France,PASSENGER,Carlos Sanchez
Neptune 58,1981,USA,BULK_CARRIER,John Smith
Aurora 69,1981,USA,PASSENGER,Jean Dupont
Poseidon 11,1981,Germany,TANKER,Jean Dupont
Enterprise 60,1981,France,TANKER,Jean Dupont
Nautilus 10,1981,France,PASSENGER,Jean Dupont
Nautilus 61,1981,USA,PASSENGER,Li Wei
Neptune 39,1981,UK,TANKER,Carlos Sanchez
Aurora 42,1981,Japan,BULK_CARRIER,John Smith
Titanic 16,1981,USA,PASSENGER,Jean Dupont
Neptune 96,1981,Japan,TANKER,John Smith
Aurora 92,1981,Japan,BULK_CARRIER,Jean Dupont
Nautilus 90,1981,Germany,BULK_CARRIER,William Brown
Nautilus 54,1981,China,PASSENGER,Hans Müller
Titanic 25,1981,Germany,TANKER,William Brown
Nautilus 3,1981,Japan,TANKER,John Smith
Aurora 53,1981,Russia,TANKER,William Brown
Nautilus 48,1981,China,BULK_CARRIER,Hans Müller
Aurora 21,1981,Germany,BULK_CARRIER,Carlos Sanchez
Aurora 50,1981,China,TANKER,William Brown
Poseidon 43,1981,USA,PASSENGER,Li Wei
Titanic 94,1981,USA,BULK_CARRIER,John Smith
Titanic 96,1981,Japan,TANKER,Hans Müller
Enterprise 63,1981,China,TANKER,Hans Müller
Poseidon 75,1981,Japan,TANKER,Carlos Sanchez
Nautilus 15,1981,UK,TANKER,Carlos Sanchez
Viking 44,1981,USA,BULK_CARRIER,William Brown
Enterprise 87,1981,Germany,BULK_CARRIER,John Smith
Aurora 76,1981,Japan,PASSENGER,Ivan Petrov
Enterprise 9,1981,Germany,PASSENGER,Hans Müller
Viking 17,1981,Japan,TANKER,Li Wei
Poseidon 37,1981,China,PASSENGER,Carlos Sanchez
Nautilus 74,1981,USA,TANKER,Jean Dupont
Titanic 59,1981,Germany,BULK_CARRIER,William Brown
Enterprise 17,1981,Russia,PASSENGER,John Smith
Aurora 31,1981,France,PASSENGER,Li Wei
Aurora 44,1981,Russia,BULK_CARRIER,Ivan Petrov
Aurora 79,1981,China,BULK_CARRIER,Ivan Petrov
Enterprise 92,1981,Germany,BULK_CARRIER,Ivan Petrov
Enterprise 14,1981,USA,PASSENGER,Carlos Sanchez
Enterprise 43,1981,Germany,BULK_CARRIER,Ivan Petrov
Enterprise 65,1981,France,BULK_CARRIER,Li Wei
Enterprise 93,1981,UK,TANKER,John Smith
Poseidon 85,1981,France,TANKER,Ivan Petrov
Poseidon 68,1981,USA,BULK_CARRIER,John Smith
Nautilus 84,1981,UK,BULK_CARRIER,Hans Müller
Nautilus 85,1981,USA,BULK_CARRIER,Carlos Sanchez
Viking 46,1981,France,BULK_CARRIER,John Smith
Odyssey 10,1981,France,TANKER,Jean Dupont
Neptune 4,1981,China,TANKER,Li Wei
Poseidon 45,1981,USA,TANKER,William Brown
Nautilus 60,1981,USA,BULK_CARRIER,Carlos Sanchez
Enterprise 17,1981,China,TANKER,Jean Dupont
Neptune 40,1981,UK,BULK_CARRIER,Jean Dupont
Neptune 89,1981,Russia,PASSENGER,Hans Müller
Neptune 31,1981,Germany,PASSENGER,William Brown
Titanic 48,1981,China,BULK_CARRIER,William Brown
Aurora 57,1981,China,BULK_CARRIER,Hans Müller
Poseidon 29,1981,Russia,PASSENGER,Hans Müller
Nautilus 32,1981,Germany,TANKER,Ivan Petrov
Poseidon 16,1981,USA,BULK_CARRIER,Jean Dupont
Odyssey 11,1981,UK,TANKER,John Smith
Neptune 14,1981,USA,PASSENGER,William Brown
Titanic 81,1981,Germany,TANKER,William Brown
Odyssey 95,1981,China,BULK_CARRIER,Jean Dupont
Poseidon 84,1981,France,TANKER,John Smith
Neptune 14,1981,USA,PASSENGER,John Smith
Neptune 28,1981,USA,TANKER,Jean Dupont
Poseidon 51,1981,UK,PASSENGER,John Smith
Nautilus 4,1981,Russia,BULK_CARRIER,Ivan Petrov
Enterprise 4,1981,Japan,BULK_CARRIER,Carlos Sanchez
Poseidon 94,1981,UK,BULK_CARRIER,Ivan Petrov
Nautilus 11,1981,UK,TANKER,John Smith
Titanic 80,1981,Germany,PASSENGER,Jean Dupont
Odyssey 83,1981,Japan,TANKER,Jean Dupont
Titanic 74,1981,China,TANKER,William Brown
Titanic 55,1981,China,TANKER,John Smith
Viking 49,1981,Russia,BULK_CARRIER,Jean Dupont
Enterprise 41,1981,USA,BULK_CARRIER,Li Wei
Neptune 54,1981,Russia,PASSENGER,Carlos Sanchez
Neptune 41,1981,China,BULK_CARRIER,William Brown
Titanic 77,1981,France,TANKER,Carlos Sanchez
Poseidon 7,1981,France,BULK_CARRIER,William Brown
Neptune 94,1981,Japan,BULK_CARRIER,Carlos Sanchez
Titanic 4,1981,Russia,BULK_CARRIER,Ivan Petrov
Enterprise 66,1981,China,TANKER,Li Wei
Enterprise 46,1981,UK,PASSENGER,John Smith
Nautilus 55,1981,Russia,TANKER,Jean Dupont
Poseidon 84,1981,Russia,BULK_CARRIER,Carlos Sanchez
Aurora 49,1981,UK,BULK_CARRIER,Carlos Sanchez
Titanic 98,1981,Japan,TANKER,Hans Müller
Enterprise 62,1981,China,BULK_CARRIER,Hans Müller
Viking 83,1981,USA,BULK_CARRIER,Jean Dupont
Neptune 74,1981,UK,TANKER,Ivan Petrov
Titanic 14,1981,USA,PASSENGER,Jean Dupont
Nautilus 83,1981,Germany,BULK_CARRIER,John Smith
Poseidon 27,1981,UK,BULK_CARRIER,Carlos Sanchez
Enterprise 5,1981,UK,TANKER,Li Wei
Neptune 80,1981,Japan,BULK_CARRIER,Hans Müller
Titanic 82,1981,Germany,TANKER,Carlos Sanchez
Titanic 34,1981,France,PASSENGER,Jean Dupont
Odyssey 99,1981,France,BULK_CARRIER,John Smith
Titanic 17,1981,USA,BULK_CARRIER,Li Wei
Viking 69,1981,France,BULK_CARRIER,Li Wei
Neptune 97,1981,Russia,TANKER,William Brown
Nautilus 10,1981,France,TANKER,Ivan Petrov
Aurora 9,1981,China,TANKER,Hans Müller
Odyssey 57,1981,UK,BULK_CARRIER,Li Wei
Neptune 30,1981,Japan,TANKER,Carlos Sanchez
Odyssey 31,1981,Russia,BULK_CARRIER,Li Wei
Odyssey 37,1981,UK,TANKER,Jean Dupont
Viking 52,1981,Germany,PASSENGER,Li Wei
Neptune 99,1981,Japan,PASSENGER,Li Wei
Aurora 19,1981,Russia,BULK_CARRIER,Carlos Sanchez
Neptune 64,1981,France,TANKER,Jean Dupont
Viking 66,1981,China,TANKER,Li Wei
Poseidon 99,1981,Russia,PASSENGER,William Brown
Poseidon 40,1981,USA,TANKER,Hans Müller
Titanic 21,1981,Russia,TANKER,Hans Müller
Viking 21,1981,USA,PASSENGER,John Smith
Viking 33,1981,UK,PASSENGER,Carlos Sanchez
Neptune 44,1981,France,PASSENGER,John Smith
Nautilus 92,1981,Germany,PASSENGER,Carlos Sanchez
Nautilus 99,1981,France,TANKER,Hans Müller
Neptune 26,1981,UK,PASSENGER,Li Wei
Enterprise 77,1981,UK,TANKER,Hans Müller
Neptune 15,1981,Germany,TANKER,Li Wei
Titanic 42,1981,USA,TANKER,Hans Müller
Poseidon 75,1981,Germany,TANKER,John Smith
Neptune 61,1981,Russia,TANKER,Carlos Sanchez
Poseidon 37,1981,Germany,TANKER,Jean Dupont
Viking 75,1981,Russia,PASSENGER,Jean Dupont
Poseidon 97,1981,Russia,TANKER,Hans Müller
Viking 55,1981,Russia,PASSENGER,John Smith
Nautilus 48,1981,France,BULK_CARRIER,William Brown
Poseidon 20,1981,Germany,TANKER,Li Wei
Poseidon 37,1981,USA,TANKER,Carlos Sanchez
Enterprise 58,1981,Russia,TANKER,Jean Dupont
Enterprise 27,1981,China,TANKER,Carlos Sanchez
Odyssey 60,1981,UK,TANKER,William Brown
Neptune 94,1981,UK,BULK_CARRIER,Carlos Sanchez
Nautilus 73,1981,Russia,BULK_CARRIER,John Smith
Viking 74,1981,Japan,TANKER,Hans Müller
Neptune 55,1981,Japan,PASSENGER,Carlos Sanchez
Viking 53,1981,Russia,BULK_CARRIER,John Smith
Nautilus 2,1981,Germany,PASSENGER,Jean Dupont
Viking 92,1981,France,PASSENGER,Hans Müller
Enterprise 41,1981,France,BULK_CARRIER,Ivan Petrov
Aurora 10,1981,France,PASSENGER,William Brown
Aurora 9,1981,USA,TANKER,Li Wei
Nautilus 63,1981,China,TANKER,Li Wei
Nautilus 33,1981,UK,PASSENGER,Jean Dupont
Aurora 3,1981,France,TANKER,Li Wei
Poseidon 56,1981,USA,PASSENGER,John Smith
Titanic 15,1981,Russia,BULK_CARRIER,John Smith
Neptune 98,1981,UK,BULK_CARRIER,John Smith
Enterprise 73,1981,Germany,PASSENGER,John Smith
Aurora 10,1981,Japan,TANKER,John Smith
Viking 1,1981,China,TANKER,Jean Dupont
Neptune 3,1981,Germany,BULK_CARRIER,Ivan Petrov
Odyssey 79,1981,France,TANKER,Li Wei
Poseidon 10,1981,France,PASSENGER,William Brown
Nautilus 82,1981,Germany,PASSENGER,Jean Dupont
Viking 96,1981,Russia,TANKER,John Smith
Enterprise 27,1981,USA,PASSENGER,John Smith
Titanic 95,1981,USA,PASSENGER,William Brown
Poseidon 93,1981,USA,TANKER,Hans Müller
Viking 48,1981,USA,TANKER,Hans Müller
Enterprise 59,1981,UK,TANKER,William Brown
Poseidon 8,1981,Russia,TANKER,Ivan Petrov
Titanic 80,1981,UK,PASSENGER,Li Wei
Nautilus 89,1981,China,TANKER,Carlos Sanchez
Poseidon 25,1981,Russia,TANKER,Jean Dupont
Poseidon 61,1981,Germany,TANKER,John Smith
Viking 29,1981,China,BULK_CARRIER,Hans Müller
Enterprise 37,1981,Japan,BULK_CARRIER,John Smith
Enterprise 89,1981,UK,PASSENGER,Hans Müller
Aurora 86,1981,Russia,BULK_CARRIER,Li Wei
Poseidon 15,1981,Germany,TANKER,Ivan Petrov
Neptune 8,1981,USA,BULK_CARRIER,Hans Müller
Nautilus 92,1981,China,TANKER,Hans Müller
Aurora 25,1981,UK,PASSENGER,Ivan Petrov
Odyssey 80,1981,UK,BULK_CARRIER,Li Wei
Titanic 98,1981,Germany,PASSENGER,Carlos Sanchez
Aurora 28,1981,Russia,PASSENGER,Ivan Petrov
Viking 60,1981,UK,PASSENGER,Hans Müller
Nautilus 12,1981,Japan,PASSENGER,William Brown
Aurora 99,1981,UK,TANKER,Li Wei
Neptune 17,1981,USA,TANKER,Ivan Petrov
Titanic 64,1981,Germany,BULK_CARRIER,Li Wei
Enterprise 43,1981,France,TANKER,Li Wei
Nautilus 47,1981,Russia,PASSENGER,Carlos Sanchez
Neptune 75,1981,Japan,TANKER,Ivan Petrov
Enterprise 18,1981,Germany,PASSENGER,John Smith
Neptune 25,1981,China,BULK_CARRIER,Carlos Sanchez
Poseidon 59,1981,Japan,PASSENGER,Hans Müller
Nautilus 49,1981,Germany,PASSENGER,John Smith
Neptune 74,1981,Germany,TANKER,Carlos Sanchez
Odyssey 82,1981,France,PASSENGER,Li Wei
Poseidon 79,1981,Germany,BULK_CARRIER,Jean Dupont
Aurora 39,1981,USA,BULK_CARRIER,Carlos Sanchez
Aurora 92,1981,France,BULK_CARRIER,William Brown
Odyssey 81,1981,China,PASSENGER,John Smith
Neptune 75,1981,China,PASSENGER,John Smith
Aurora 67,1981,USA,TANKER,William Brown
Poseidon 29,1981,China,BULK_CARRIER,Li Wei
Aurora 25,1981,France,TANKER,Li Wei
Neptune 69,1981,USA,BULK_CARRIER,Hans Müller
Poseidon 33,1981,Japan,TANKER,Hans Müller
Poseidon 55,1981,Russia,BULK_CARRIER,Jean Dupont
Enterprise 83,1981,Japan,PASSENGER,Jean Dupont
Enterprise 68,1981,France,TANKER,John Smith
Viking 53,1981,Germany,TANKER,Jean Dupont
Aurora 41,1981,Russia,TANKER,Jean Dupont
Titanic 58,1981,Russia,PASSENGER,Hans Müller
Poseidon 46,1981,Japan,PASSENGER,William Brown
Enterprise 17,1981,USA,PASSENGER,John Smith
Titanic 6,1981,China,PASSENGER,Li Wei
Neptune 36,1981,Japan,PASSENGER,Carlos Sanchez
Titanic 91,1981,USA,TANKER,Li Wei
Poseidon 69,1981,Japan,PASSENGER,Jean Dupont
Viking 94,1981,Japan,PASSENGER,William Brown
Neptune 20,1981,China,BULK_CARRIER,John Smith
Titanic 58,1981,UK,TANKER,Ivan Petrov
Neptune 68,1981,Russia,TANKER,John Smith
Viking 89,1981,USA,BULK_CARRIER,Li Wei
Neptune 15,1981,Japan,BULK_CARRIER,John Smith
Nautilus 7,1981,China,BULK_CARRIER,John Smith
Aurora 5,1981,USA,BULK_CARRIER,Carlos Sanchez
Neptune 89,1981,China,PASSENGER,Carlos Sanchez
Aurora 7,1981,UK,PASSENGER,William Brown
Poseidon 79,1981,UK,PASSENGER,William Brown
Enterprise 66,1981,UK,PASSENGER,Carlos Sanchez
Titanic 6,1981,Japan,BULK_CARRIER,Li Wei
Neptune 97,1981,Germany,PASSENGER,Jean Dupont
Viking 35,1981,Germany,PASSENGER,Ivan Petrov
Neptune 38,1981,Japan,TANKER,William Brown
Nautilus 91,1981,Germany,BULK_CARRIER,John Smith
Odyssey 84,1981,Russia,PASSENGER,John Smith
Neptune 93,1981,Japan,TANKER,Ivan Petrov
Enterprise 66,1981,France,BULK_CARRIER,Li Wei
Viking 68,1981,China,TANKER,William Brown
Viking 82,1981,USA,PASSENGER,Li Wei
Neptune 30,1981,Russia,BULK_CARRIER,William Brown
Poseidon 59,1981,France,BULK_CARRIER,Jean Dupont
Nautilus 22,1981,UK,PASSENGER,William Brown
Viking 57,1981,Japan,BULK_CARRIER,John Smith
Enterprise 36,1981,Germany,PASSENGER,Jean Dupont
Nautilus 51,1981,UK,TANKER,Jean Dupont
