Name,Year,Country,Type,Captain
Nautilus 86,1994,UK,BulkCarrier,Jean Dupont
Titanic 26,1993,Japan,BulkCarrier,Li Wei
Nautilus 84,1955,Russia,BulkCarrier,Ivan Petrov
Neptune 53,2016,Germany,Tanker,Li Wei
Aurora 57,1958,USA,Passenger,Ivan Petrov
Odyssey 16,2021,Russia,Tanker,Hans Müller
Enterprise 66,2019,Russia,BulkCarrier,John Smith
Odyssey 8,1992,Russia,Tanker,John Smith
Aurora 64,1983,France,Tanker,Jean Dupont
Enterprise 14,2005,UK,Tanker,Ivan Petrov
Odyssey 55,1998,USA,Tanker,William Brown
Neptune 7,1968,Russia,BulkCarrier,John Smith
Enterprise 39,2025,Germany,Tanker,Jean Dupont
Titanic 100,1994,France,Tanker,John Smith
Enterprise 46,1993,France,Passenger,Hans Müller
Nautilus 59,2018,China,Passenger,Carlos Sanchez
Odyssey 92,1951,Russia,BulkCarrier,William Brown
Neptune 51,1959,USA,Passenger,William Brown
Poseidon 91,1994,Japan,Tanker,Ivan Petrov
Nautilus 62,2008,Russia,BulkCarrier,Hans Müller
Titanic 84,1967,France,Passenger,John Smith
Titanic 70,1992,Germany,Passenger,William Brown
Poseidon 100,1973,China,BulkCarrier,Carlos Sanchez
Poseidon 24,1979,France,Tanker,John Smith
Aurora 52,1965,France,Tanker,William Brown
Poseidon 62,1980,Germany,Tanker,Ivan Petrov
Aurora 83,1999,France,Tanker,Hans Müller
Titanic 14,1997,Japan,Tanker,Hans Müller
Poseidon 95,1970,China,BulkCarrier,William Brown
Aurora 52,1992,China,BulkCarrier,Hans Müller
Aurora 35,1965,Russia,BulkCarrier,Hans Müller
Aurora 93,1958,Germany,Tanker,Li Wei
Neptune 100,1974,Japan,Tanker,Carlos Sanchez
Viking 23,2010,UK,BulkCarrier,Hans Müller
Neptune 45,1957,China,Passenger,Li Wei
Neptune 3,2002,Japan,Passenger,Li Wei
Titanic 80,2003,Russia,Passenger,William Brown
Poseidon 75,1997,France,Passenger,John Smith
Titanic 69,2011,USA,Tanker,John Smith
Nautilus 26,1960,Germany,Passenger,John Smith
Odyssey 88,1951,Russia,BulkCarrier,Jean Dupont
Titanic 49,1960,Russia,Tanker,Jean Dupont
Viking 7,2025,Russia,Tanker,Carlos Sanchez
Nautilus 91,1998,Russia,Tanker,Carlos Sanchez
Enterprise 1,2024,Russia,BulkCarrier,Li Wei
Enterprise 39,1956,Russia,BulkCarrier,William Brown
Poseidon 26,1994,Japan,Tanker,Ivan Petrov
Aurora 14,1952,France,Tanker,Ivan Petrov
Odyssey 14,2016,Germany,BulkCarrier,John Smith
Aurora 82,1977,UK,BulkCarrier,Li Wei
Neptune 31,2016,UK,Tanker,Carlos Sanchez
Poseidon 29,2023,France,Tanker,William Brown
Viking 99,1959,USA,BulkCarrier,John Smith
Enterprise 65,2012,Japan,Passenger,Carlos Sanchez
Aurora 38,2024,Russia,Tanker,John Smith
Poseidon 42,2010,France,Tanker,Jean Dupont
Odyssey 67,1951,UK,Passenger,Ivan Petrov
Viking 10,1985,Germany,Tanker,Hans Müller
Nautilus 26,1990,USA,Tanker,Li Wei
Neptune 18,1971,China,BulkCarrier,Carlos Sanchez
Viking 36,1988,UK,Tanker,John Smith
Nautilus 18,1956,France,BulkCarrier,Ivan Petrov
Viking 64,2002,UK,Passenger,John Smith
Nautilus 3,2010,China,BulkCarrier,Carlos Sanchez
Poseidon 60,1978,Russia,BulkCarrier,Carlos Sanchez
Odyssey 44,1976,USA,Passenger,Hans Müller
Aurora 37,1993,UK,Passenger,Li Wei
Odyssey 13,2022,France,Tanker,William Brown
Titanic 5,1983,UK,BulkCarrier,Ivan Petrov
Poseidon 66,2005,UK,Passenger,Hans Müller
Enterprise 19,1953,USA,Tanker,Hans Müller
Poseidon 76,1986,UK,BulkCarrier,William Brown
Titanic 91,2007,USA,Tanker,Jean Dupont
Viking 67,2020,France,Passenger,John Smith
Aurora 34,2020,Japan,Passenger,John Smith
Neptune 36,2021,France,BulkCarrier,Carlos Sanchez
Neptune 92,1960,China,Passenger,Ivan Petrov
Neptune 97,2025,France,Tanker,Li Wei
Nautilus 5,1984,Russia,BulkCarrier,Hans Müller
Nautilus 26,1986,Russia,Passenger,Jean Dupont
Nautilus 8,2006,France,BulkCarrier,Ivan Petrov
Poseidon 7,2015,Japan,Tanker,Li Wei
Odyssey 63,1999,UK,BulkCarrier,Jean Dupont
Aurora 28,2011,Russia,Tanker,Hans Müller
Poseidon 22,1976,UK,BulkCarrier,Ivan Petrov
Nautilus 69,2006,Germany,Tanker,Carlos Sanchez
Odyssey 67,2003,France,BulkCarrier,Carlos Sanchez
Neptune 2,2016,France,Tanker,John Smith
Enterprise 6,2003,China,BulkCarrier,Hans Müller
Enterprise 67,1998,Germany,BulkCarrier,Jean Dupont
Enterprise 30,1982,Japan,BulkCarrier,John Smith
Viking 3,2021,Japan,Passenger,Hans Müller
Enterprise 42,1969,China,Tanker,Jean Dupont
Poseidon 7,1987,Germany,Passenger,Carlos Sanchez
Nautilus 37,1952,USA,BulkCarrier,Hans Müller
Titanic 22,2008,Russia,Passenger,Jean Dupont
Enterprise 92,2003,Germany,BulkCarrier,Li Wei
Aurora 95,1997,Russia,Passenger,William Brown
Titanic 40,2013,Germany,Passenger,Carlos Sanchez
Titanic 2,2002,Germany,Tanker,John Smith
Odyssey 50,1999,China,Tanker,Ivan Petrov
Enterprise 97,2016,Russia,BulkCarrier,Ivan Petrov
Neptune 55,1966,USA,Tanker,Hans Müller
Viking 26,2011,France,Passenger,Jean Dupont
Neptune 19,2011,USA,Tanker,Jean Dupont
Enterprise 37,1984,Russia,BulkCarrier,Ivan Petrov
Viking 99,1964,USA,BulkCarrier,Hans Müller
Titanic 71,1951,Japan,BulkCarrier,John Smith
Viking 86,1994,UK,Passenger,Hans Müller
Neptune 93,1950,Russia,BulkCarrier,Li Wei
Nautilus 78,1954,China,BulkCarrier,William Brown
Odyssey 45,2000,USA,BulkCarrier,Ivan Petrov
Odyssey 19,2021,France,BulkCarrier,Ivan Petrov
Nautilus 97,1962,China,BulkCarrier,Li Wei
Titanic 14,1965,Germany,Passenger,Ivan Petrov
Aurora 9,1997,France,Tanker,William Brown
Enterprise 22,1978,France,BulkCarrier,Hans Müller
Neptune 15,1998,Russia,BulkCarrier,William Brown
Viking 66,2025,France,Tanker,Li Wei
Poseidon 14,1987,UK,Passenger,Li Wei
Viking 43,2010,UK,BulkCarrier,Li Wei
Odyssey 92,2015,China,Passenger,Carlos Sanchez
Neptune 53,2008,USA,Passenger,Jean Dupont
Neptune 86,1975,China,BulkCarrier,Jean Dupont
Poseidon 90,1982,UK,Passenger,Jean Dupont
Aurora 86,2010,Germany,Passenger,Ivan Petrov
Odyssey 77,1986,Germany,Tanker,Li Wei
Enterprise 26,2009,China,BulkCarrier,Hans Müller
Nautilus 27,1963,Russia,Passenger,Carlos Sanchez
Enterprise 80,1963,Russia,Passenger,Carlos Sanchez
Nautilus 71,1983,Germany,BulkCarrier,William Brown
Poseidon 48,1954,USA,Passenger,Jean Dupont
Neptune 74,1956,China,Passenger,William Brown
Neptune 69,1958,France,Tanker,John Smith
Titanic 19,1956,Russia,Tanker,William Brown
Viking 63,1990,Japan,Passenger,William Brown
Nautilus 59,2007,Germany,BulkCarrier,Carlos Sanchez
Viking 19,1988,France,Passenger,Ivan Petrov
Titanic 27,2016,Russia,BulkCarrier,William Brown
Nautilus 56,1984,France,Tanker,Ivan Petrov
Nautilus 78,1964,Germany,BulkCarrier,Li Wei
Viking 82,1957,Japan,Passenger,Jean Dupont
Poseidon 13,1976,France,Tanker,Jean Dupont
Enterprise 23,1965,China,BulkCarrier,Ivan Petrov
Poseidon 91,1964,Germany,Tanker,Hans Müller
Poseidon 79,1983,China,Passenger,William Brown
Enterprise 61,1991,Japan,BulkCarrier,Li Wei
Odyssey 86,2006,Japan,BulkCarrier,Carlos Sanchez
Neptune 84,1981,France,BulkCarrier,Carlos Sanchez
Neptune 19,1995,France,Passenger,Li Wei
Enterprise 66,1975,UK,BulkCarrier,Carlos Sanchez
Neptune 17,2006,UK,Passenger,Carlos Sanchez
Poseidon 15,2006,China,Passenger,Hans Müller
Neptune 2,2003,France,Tanker,William Brown
Enterprise 86,1957,China,Tanker,William Brown
Enterprise 92,2016,Germany,Passenger,Hans Müller
Titanic 71,1984,China,BulkCarrier,William Brown
Titanic 52,2023,France,Tanker,Ivan Petrov
Nautilus 47,1973,UK,Passenger,John Smith
Viking 47,2015,USA,BulkCarrier,Li Wei
Aurora 31,2000,Japan,BulkCarrier,Jean Dupont
Nautilus 61,1978,Japan,Passenger,Jean Dupont
Aurora 94,2019,UK,BulkCarrier,Carlos Sanchez
Aurora 40,2016,Japan,Passenger,William Brown
Nautilus 22,1984,UK,BulkCarrier,Ivan Petrov
Aurora 75,1995,Russia,Passenger,William Brown
Neptune 42,1989,USA,Passenger,Hans Müller
Enterprise 12,1998,Germany,BulkCarrier,John Smith
Viking 53,1987,China,Tanker,Li Wei
Titanic 24,2008,China,Tanker,Jean Dupont
Viking 34,2020,Germany,Tanker,John Smith
Poseidon 53,2017,USA,Tanker,John Smith
Neptune 89,2008,China,Passenger,William Brown
Poseidon 58,2010,USA,Tanker,Carlos Sanchez
Enterprise 45,2008,Russia,BulkCarrier,Carlos Sanchez
Poseidon 37,1989,UK,Tanker,Carlos Sanchez
Aurora 94,1989,UK,Passenger,Hans Müller
Nautilus 88,1978,Japan,BulkCarrier,Jean Dupont
Aurora 64,2010,France,Tanker,Li Wei
Odyssey 19,2014,Germany,Tanker,Hans Müller
Nautilus 21,2008,France,BulkCarrier,Li Wei
Odyssey 81,2004,Russia,Passenger,Ivan Petrov
Nautilus 4,2021,UK,Passenger,Ivan Petrov
Neptune 75,1970,USA,Tanker,Jean Dupont
Enterprise 62,1997,USA,Passenger,Li Wei
Viking 47,2004,Russia,BulkCarrier,Li Wei
Poseidon 5,1998,USA,Passenger,Ivan Petrov
Odyssey 15,1984,Germany,Tanker,Jean Dupont
Viking 94,2004,USA,Tanker,Ivan Petrov
Odyssey 17,1988,Russia,Tanker,Ivan Petrov
Poseidon 6,1968,USA,Tanker,John Smith
Viking 37,1979,UK,Tanker,Li Wei
Odyssey 97,2023,France,Passenger,John Smith
Poseidon 76,1992,France,Passenger,Hans Müller
Neptune 11,1962,China,BulkCarrier,John Smith
Nautilus 9,1958,Germany,Tanker,William Brown
Nautilus 2,1962,Japan,Passenger,Jean Dupont
Viking 47,1951,UK,Passenger,Ivan Petrov
Odyssey 60,1974,USA,Tanker,Jean Dupont
Odyssey 29,2003,USA,Passenger,Jean Dupont
Viking 48,1991,UK,Passenger,John Smith
Nautilus 86,1972,France,Tanker,Carlos Sanchez
Aurora 20,1993,USA,Tanker,William Brown
Odyssey 48,1957,Russia,BulkCarrier,Hans Müller
Enterprise 4,1955,Russia,Passenger,John Smith
Aurora 35,2005,USA,Tanker,Ivan Petrov
Nautilus 100,1973,China,Passenger,John Smith
Enterprise 60,1976,Germany,BulkCarrier,Jean Dupont
Odyssey 27,1955,USA,Passenger,John Smith
Titanic 65,1953,Germany,Tanker,Carlos Sanchez
Titanic 61,2004,Japan,BulkCarrier,Ivan Petrov
Viking 50,1997,France,Tanker,Ivan Petrov
Poseidon 51,1998,France,Passenger,Li Wei
Aurora 15,1962,USA,Passenger,Carlos Sanchez
Poseidon 34,1991,Germany,BulkCarrier,Jean Dupont
Titanic 23,1984,USA,Tanker,Li Wei
Odyssey 88,2015,UK,BulkCarrier,Li Wei
Poseidon 74,1983,Japan,Tanker,Li Wei
Aurora 36,1997,Russia,Tanker,Jean Dupont
Poseidon 17,1973,China,BulkCarrier,Jean Dupont
Viking 40,2023,USA,BulkCarrier,Carlos Sanchez
Odyssey 82,1995,Japan,BulkCarrier,Ivan Petrov
Nautilus 22,1959,Russia,Tanker,John Smith
Poseidon 51,1963,Japan,Tanker,Ivan Petrov
Enterprise 81,1996,Germany,Tanker,Li Wei
Viking 32,2010,Japan,BulkCarrier,Ivan Petrov
Enterprise 69,1991,USA,Passenger,Jean Dupont
Titanic 15,1995,Russia,Passenger,Ivan Petrov
Nautilus 32,2021,UK,Tanker,Ivan Petrov
Nautilus 54,1996,China,Tanker,Ivan Petrov
Nautilus 13,1985,Germany,Passenger,Jean Dupont
Aurora 11,1975,China,Passenger,Li Wei
Neptune 45,1957,China,Passenger,Jean Dupont
Neptune 89,1995,USA,Passenger,Li Wei
Nautilus 10,2016,Germany,BulkCarrier,Li Wei
Nautilus 71,1994,Japan,Passenger,Hans Müller
Poseidon 77,1987,Germany,BulkCarrier,John Smith
Titanic 18,1980,Japan,Passenger,William Brown
Poseidon 44,2009,Russia,Passenger,Hans Müller
Titanic 10,2020,China,Passenger,Li Wei
Aurora 24,2017,France,Tanker,Ivan Petrov
Poseidon 12,1960,UK,Tanker,Jean Dupont
Nautilus 73,1978,China,Passenger,Ivan Petrov
Titanic 4,2007,UK,Tanker,Carlos Sanchez
Enterprise 53,2024,USA,Tanker,Ivan Petrov
Neptune 89,1950,Germany,BulkCarrier,Li Wei
Poseidon 61,2014,Russia,Tanker,William Brown
Odyssey 90,1984,USA,Passenger,Jean Dupont
Poseidon 52,1967,China,BulkCarrier,Li Wei
Titanic 73,1999,UK,BulkCarrier,Carlos Sanchez
Aurora 86,1972,China,Tanker,Ivan Petrov
Odyssey 30,2009,UK,BulkCarrier,John Smith
Poseidon 62,2002,USA,BulkCarrier,Hans Müller
Poseidon 40,1992,Japan,BulkCarrier,Hans Müller
Aurora 6,1960,UK,Tanker,Li Wei
Neptune 47,1976,Russia,Passenger,Carlos Sanchez
Odyssey 40,2007,Japan,Tanker,Li Wei
Poseidon 17,2007,USA,Passenger,John Smith
Odyssey 93,1972,France,Tanker,Jean Dupont
Titanic 67,1964,Russia,BulkCarrier,Li Wei
Aurora 35,2014,UK,BulkCarrier,Carlos Sanchez
Neptune 70,2000,Russia,BulkCarrier,Li Wei
Nautilus 20,1970,Russia,BulkCarrier,Li Wei
Viking 5,1980,Germany,Passenger,Ivan Petrov
Enterprise 82,2017,Japan,Tanker,John Smith
Viking 61,1953,China,BulkCarrier,Carlos Sanchez
Enterprise 2,1989,Japan,Tanker,John Smith
Enterprise 87,1974,Germany,Passenger,Jean Dupont
Viking 92,2002,China,Passenger,Li Wei
Neptune 66,1989,China,BulkCarrier,John Smith
Neptune 92,1950,Germany,Tanker,Ivan Petrov
Aurora 13,1978,Russia,BulkCarrier,John Smith
Titanic 82,2011,USA,Tanker,John Smith
Nautilus 11,1981,Russia,Tanker,Jean Dupont
Neptune 93,2002,China,Tanker,Carlos Sanchez
Neptune 30,1972,Germany,Passenger,Li Wei
Viking 49,1969,USA,Tanker,Li Wei
Aurora 70,1996,China,Passenger,William Brown
Viking 16,1957,China,Tanker,Hans Müller
Nautilus 53,1963,Japan,BulkCarrier,Jean Dupont
Neptune 27,1959,China,BulkCarrier,Li Wei
Aurora 66,2018,China,BulkCarrier,Ivan Petrov
Aurora 12,2007,UK,BulkCarrier,Jean Dupont
Nautilus 90,1954,USA,Passenger,Carlos Sanchez
Viking 48,2016,USA,Passenger,Li Wei
Enterprise 37,1956,Germany,BulkCarrier,Ivan Petrov
Viking 14,1970,Japan,Passenger,Carlos Sanchez
Enterprise 63,2009,Russia,Passenger,John Smith
Titanic 51,1998,Russia,Tanker,William Brown
Viking 44,1966,UK,Passenger,Li Wei
Nautilus 37,1965,UK,BulkCarrier,Li Wei
Enterprise 56,2016,China,BulkCarrier,Hans Müller
Aurora 81,1961,China,Tanker,Ivan Petrov
Viking 72,2021,UK,BulkCarrier,Li Wei
Viking 4,2013,Germany,Passenger,Ivan Petrov
Aurora 79,2000,Germany,BulkCarrier,William Brown
Neptune 95,2020,Russia,Passenger,John Smith
Nautilus 46,2019,Japan,Passenger,Ivan Petrov
Neptune 20,2001,France,Tanker,Carlos Sanchez
Viking 11,1958,UK,Passenger,William Brown
Aurora 90,1976,China,Tanker,John Smith
Viking 25,1974,China,Tanker,Jean Dupont
Viking 29,1997,Japan,Tanker,Jean Dupont
Odyssey 29,1979,China,Tanker,Li Wei
Nautilus 69,2007,UK,Tanker,Li Wei
Neptune 47,2009,China,BulkCarrier,Ivan Petrov
Poseidon 84,1952,UK,Tanker,William Brown
Nautilus 83,2001,Germany,BulkCarrier,William Brown
Aurora 65,2003,UK,Tanker,Carlos Sanchez
Viking 34,1965,Japan,BulkCarrier,Jean Dupont
Aurora 16,1981,Japan,BulkCarrier,Ivan Petrov
Poseidon 58,1977,China,Tanker,William Brown
Poseidon 9,1969,USA,BulkCarrier,Carlos Sanchez
Odyssey 14,1986,France,BulkCarrier,Carlos Sanchez
Titanic 36,1968,France,Passenger,William Brown
Nautilus 31,2011,UK,Passenger,William Brown
Poseidon 98,1971,Russia,Tanker,Ivan Petrov
Viking 17,1970,USA,BulkCarrier,Hans Müller
Odyssey 45,2007,Germany,BulkCarrier,Ivan Petrov
Nautilus 6,2009,France,BulkCarrier,Carlos Sanchez
Aurora 76,1950,UK,Passenger,John Smith
Viking 90,1981,Japan,Passenger,Jean Dupont
Titanic 21,1961,Germany,BulkCarrier,Jean Dupont
Viking 72,1975,UK,Tanker,Jean Dupont
Enterprise 10,2020,Japan,Passenger,John Smith
Odyssey 73,2008,Japan,BulkCarrier,William Brown
Nautilus 35,1974,USA,Passenger,Carlos Sanchez
Aurora 21,2022,Germany,BulkCarrier,William Brown
Neptune 69,2012,UK,Passenger,Carlos Sanchez
Neptune 99,1983,Russia,BulkCarrier,John Smith
Titanic 46,1960,USA,Tanker,Carlos Sanchez
Nautilus 12,1964,USA,BulkCarrier,William Brown
Titanic 17,1957,France,Passenger,William Brown
Neptune 64,2022,China,Tanker,Hans Müller
Odyssey 3,1987,Germany,Tanker,Ivan Petrov
Odyssey 78,1975,Japan,Tanker,Li Wei
Nautilus 66,1983,Germany,Tanker,John Smith
Neptune 68,1950,Russia,Tanker,Li Wei
Neptune 68,1997,Russia,Passenger,William Brown
Aurora 75,1979,Japan,BulkCarrier,Carlos Sanchez
Titanic 16,2019,USA,BulkCarrier,Carlos Sanchez
Viking 2,1996,Russia,Tanker,William Brown
Titanic 22,1962,UK,Passenger,Hans Müller
Nautilus 85,1984,UK,Tanker,Jean Dupont
Enterprise 72,2021,Japan,Tanker,Carlos Sanchez
Neptune 19,1992,France,Tanker,William Brown
Enterprise 17,2000,Germany,Tanker,Jean Dupont
Enterprise 19,2004,UK,Passenger,Hans Müller
Enterprise 10,1990,Germany,Passenger,Carlos Sanchez
Odyssey 7,1979,USA,Tanker,Li Wei
Viking 9,2005,Germany,BulkCarrier,Li Wei
Odyssey 79,2011,Germany,Tanker,Hans Müller
Neptune 15,1980,France,Passenger,Hans Müller
Enterprise 12,1952,Russia,BulkCarrier,William Brown
Nautilus 94,1960,UK,BulkCarrier,Hans Müller
Neptune 52,2001,China,BulkCarrier,Jean Dupont
Enterprise 40,2008,USA,BulkCarrier,Hans Müller
Enterprise 94,1974,China,Passenger,Ivan Petrov
Odyssey 37,2024,USA,Tanker,Ivan Petrov
Odyssey 15,1977,China,BulkCarrier,Jean Dupont
Neptune 38,1983,UK,BulkCarrier,Carlos Sanchez
Aurora 100,1993,Japan,BulkCarrier,William Brown
Poseidon 38,1987,USA,BulkCarrier,Jean Dupont
Titanic 46,1953,Germany,Passenger,Jean Dupont
Titanic 52,1989,China,Tanker,Carlos Sanchez
Poseidon 88,1976,USA,Tanker,Carlos Sanchez
Poseidon 81,1961,China,BulkCarrier,Carlos Sanchez
Poseidon 40,2002,China,Tanker,William Brown
Nautilus 12,1956,China,Tanker,Ivan Petrov
Nautilus 99,1972,France,Passenger,Ivan Petrov
Nautilus 50,1957,Germany,Passenger,Li Wei
Titanic 39,1973,Japan,Passenger,Hans Müller
Poseidon 17,1971,France,BulkCarrier,William Brown
Poseidon 34,1976,Germany,BulkCarrier,Ivan Petrov
Aurora 86,2016,Germany,Passenger,Hans Müller
Nautilus 18,1953,Japan,Passenger,Li Wei
Odyssey 17,1961,Germany,BulkCarrier,Li Wei
Aurora 9,2018,China,Tanker,William Brown
Enterprise 58,1973,Japan,BulkCarrier,Jean Dupont
Viking 35,2012,Japan,Passenger,Li Wei
Odyssey 52,2024,China,Passenger,Li Wei
Odyssey 79,1952,UK,Tanker,Li Wei
Nautilus 10,1991,France,Tanker,John Smith
Poseidon 39,1956,China,BulkCarrier,Carlos Sanchez
Enterprise 34,1956,China,Tanker,Hans Müller
Enterprise 74,2002,Japan,Tanker,Ivan Petrov
Nautilus 24,2016,Japan,Tanker,Jean Dupont
Neptune 26,1994,Russia,BulkCarrier,William Brown
Nautilus 86,2010,Japan,BulkCarrier,William Brown
Odyssey 3,2013,Germany,Passenger,William Brown
Poseidon 6,1997,Japan,Passenger,Jean Dupont
Odyssey 45,1958,Japan,Passenger,Li Wei
Poseidon 35,1992,Japan,Tanker,Carlos Sanchez
Aurora 27,1996,Russia,BulkCarrier,William Brown
Aurora 71,2013,Russia,BulkCarrier,Jean Dupont
Odyssey 17,1954,UK,BulkCarrier,Hans Müller
Poseidon 49,1971,Germany,Passenger,Carlos Sanchez
Nautilus 84,2012,UK,Tanker,John Smith
Enterprise 86,1966,Germany,BulkCarrier,Hans Müller
Titanic 82,2008,Germany,Tanker,John Smith
Viking 12,1998,Russia,BulkCarrier,Jean Dupont
Odyssey 40,1971,UK,Passenger,John Smith
Poseidon 17,1953,USA,BulkCarrier,John Smith
Titanic 86,2018,Russia,Tanker,Carlos Sanchez
Nautilus 48,2007,China,BulkCarrier,Ivan Petrov
Titanic 25,1977,Russia,BulkCarrier,Hans Müller
Titanic 41,2008,Germany,Passenger,William Brown
Titanic 28,2010,Japan,Tanker,Li Wei
Neptune 47,2020,Japan,Passenger,Jean Dupont
Titanic 78,2014,China,Tanker,Carlos Sanchez
Aurora 29,1966,USA,Tanker,Ivan Petrov
Neptune 7,1966,USA,Passenger,Ivan Petrov
Aurora 31,2000,UK,Passenger,Hans Müller
Enterprise 36,1972,France,Tanker,William Brown
Enterprise 74,1958,Germany,Tanker,William Brown
Nautilus 55,1969,Russia,BulkCarrier,Jean Dupont
Viking 21,2000,Germany,Tanker,John Smith
Neptune 42,1950,Russia,Tanker,John Smith
Aurora 38,1977,China,Passenger,John Smith
Odyssey 78,1957,France,Tanker,Li Wei
Enterprise 8,1981,France,BulkCarrier,Hans Müller
Odyssey 30,2021,Russia,BulkCarrier,John Smith
Enterprise 24,1977,France,Passenger,Hans Müller
Nautilus 84,2019,USA,Tanker,William Brown
Enterprise 37,1966,France,Passenger,Jean Dupont
Poseidon 71,1958,UK,Tanker,Carlos Sanchez
Titanic 78,2012,China,Tanker,Hans Müller
Titanic 66,1961,USA,Passenger,Hans Müller
Viking 82,1961,France,BulkCarrier,Li Wei
Viking 66,1999,Germany,BulkCarrier,Li Wei
Odyssey 74,1964,UK,BulkCarrier,John Smith
Titanic 21,1970,Russia,BulkCarrier,Jean Dupont
Aurora 5,2009,Germany,Passenger,Hans Müller
Poseidon 81,2022,UK,Tanker,Jean Dupont
Viking 2,1973,Germany,Tanker,Li Wei
Titanic 20,1975,China,Passenger,Li Wei
Aurora 32,1985,UK,Tanker,William Brown
Neptune 77,1955,Japan,Passenger,Ivan Petrov
Odyssey 16,2006,China,Tanker,Ivan Petrov
Poseidon 24,2015,Japan,Passenger,Jean Dupont
Titanic 21,1969,Germany,Tanker,Jean Dupont
Odyssey 63,1990,Russia,BulkCarrier,Ivan Petrov
Odyssey 10,1997,Japan,Passenger,William Brown
Poseidon 79,1988,Japan,Tanker,Li Wei
Neptune 55,2017,France,Tanker,William Brown
Odyssey 13,1972,Russia,BulkCarrier,Hans Müller
Nautilus 6,2018,China,Passenger,Carlos Sanchez
Nautilus 20,2017,China,Tanker,Ivan Petrov
Aurora 40,1994,Germany,Passenger,Hans Müller
Enterprise 76,1969,Germany,Tanker,Jean Dupont
Titanic 61,1963,China,Tanker,William Brown
Titanic 73,1954,USA,Tanker,Carlos Sanchez
Enterprise 54,1978,Germany,Passenger,Carlos Sanchez
Odyssey 53,2021,Germany,BulkCarrier,Hans Müller
Poseidon 75,1990,Japan,Passenger,John Smith
Neptune 73,2022,Japan,Passenger,Li Wei
Odyssey 8,1956,USA,BulkCarrier,Hans Müller
Nautilus 96,1988,Germany,BulkCarrier,Hans Müller
Enterprise 40,2022,Germany,BulkCarrier,Jean Dupont
Neptune 70,1963,Germany,Passenger,Li Wei
Enterprise 87,1953,France,BulkCarrier,Carlos Sanchez
Odyssey 87,2005,France,Tanker,John Smith
Viking 44,1974,Germany,Passenger,Jean Dupont
Aurora 71,1954,Japan,BulkCarrier,John Smith
Viking 78,1997,Germany,Tanker,Li Wei
Poseidon 4,1995,Japan,Passenger,Li Wei
Viking 54,2012,China,Tanker,Jean Dupont
Nautilus 39,2008,France,Passenger,Li Wei
Neptune 70,2002,Japan,Passenger,Hans Müller
Nautilus 19,1964,Japan,Passenger,John Smith
Viking 68,1970,Japan,Passenger,Ivan Petrov
Poseidon 83,1979,China,Tanker,Li Wei
Enterprise 90,1968,Germany,Passenger,Carlos Sanchez
Odyssey 18,2006,Germany,BulkCarrier,Ivan Petrov
Aurora 54,1955,Russia,Passenger,Ivan Petrov
Neptune 98,1982,Russia,BulkCarrier,Carlos Sanchez
Neptune 4,2008,UK,Passenger,Li Wei
Neptune 46,1973,Russia,Tanker,Jean Dupont
Neptune 32,1963,Russia,Tanker,Ivan Petrov
Odyssey 100,1970,Germany,BulkCarrier,John Smith
Poseidon 85,2013,China,Passenger,Jean Dupont
Nautilus 20,1986,USA,BulkCarrier,Ivan Petrov
Odyssey 17,1975,UK,Tanker,William Brown
Poseidon 35,1970,Russia,Tanker,Carlos Sanchez
Neptune 71,1995,UK,Tanker,John Smith
Neptune 18,1987,Russia,BulkCarrier,Carlos Sanchez
Titanic 54,2024,France,Tanker,Li Wei
Poseidon 20,1968,UK,BulkCarrier,Jean Dupont
Odyssey 95,2009,Japan,Passenger,Jean Dupont
Aurora 18,2003,Russia,Tanker,Hans Müller
Poseidon 14,2019,Japan,BulkCarrier,Carlos Sanchez
Enterprise 23,2006,USA,BulkCarrier,John Smith
Aurora 94,2002,France,Tanker,Ivan Petrov
Viking 83,1958,France,BulkCarrier,Carlos Sanchez
Poseidon 84,1974,Russia,Tanker,Ivan Petrov
Poseidon 37,2016,Germany,BulkCarrier,Hans Müller
Nautilus 79,2016,China,Passenger,Ivan Petrov
Odyssey 18,1978,USA,Passenger,Ivan Petrov
Titanic 20,1995,China,Tanker,Jean Dupont
Nautilus 78,1967,USA,BulkCarrier,Li Wei
Aurora 77,1966,UK,BulkCarrier,William Brown
Enterprise 11,2000,Russia,Passenger,Li Wei
Poseidon 89,1971,China,BulkCarrier,John Smith
Poseidon 47,1963,UK,Tanker,Ivan Petrov
Enterprise 36,2007,USA,Tanker,Jean Dupont
Viking 51,2011,China,Tanker,Jean Dupont
Odyssey 67,1964,Japan,BulkCarrier,John Smith
Viking 62,1962,Germany,Passenger,Hans Müller
Aurora 84,2000,Russia,BulkCarrier,Jean Dupont
Neptune 16,1997,Japan,BulkCarrier,Hans Müller
Aurora 69,2015,China,BulkCarrier,Carlos Sanchez
Poseidon 88,1961,Germany,BulkCarrier,John Smith
Aurora 63,2020,UK,Passenger,Hans Müller
Odyssey 12,1970,Russia,Tanker,William Brown
Poseidon 47,1975,Germany,BulkCarrier,William Brown
Neptune 71,1965,UK,Tanker,John Smith
Nautilus 20,1993,USA,BulkCarrier,Jean Dupont
Nautilus 99,2025,Japan,BulkCarrier,Hans Müller
Aurora 23,1993,USA,BulkCarrier,Li Wei
Enterprise 89,2016,Japan,Passenger,Carlos Sanchez
Odyssey 21,2018,USA,Passenger,Hans Müller
