Name,Year,Country,Type,Captain
Titanic 55,1985,Germany,Tanker,John Smith
Nautilus 24,1981,Japan,Passenger,Ivan Petrov
Enterprise 85,2014,Russia,Passenger,Jean Dupont
Aurora 40,2010,Russia,BulkCarrier,Ivan Petrov
Odyssey 84,2001,France,Tanker,William Brown
Poseidon 51,2024,Germany,BulkCarrier,Hans Müller
Nautilus 31,1953,France,BulkCarrier,Ivan Petrov
Neptune 52,1992,Japan,Tanker,Hans Müller
Odyssey 52,1985,Russia,Passenger,Li Wei
Viking 6,2002,Germany,BulkCarrier,Ivan Petrov
Viking 32,1993,China,Tanker,John Smith
Viking 32,1982,France,BulkCarrier,Jean Dupont
Enterprise 98,2004,France,Tanker,Carlos Sanchez
Enterprise 71,1965,UK,BulkCarrier,Jean Dupont
Titanic 64,1956,Germany,BulkCarrier,Hans Müller
Poseidon 93,1975,USA,BulkCarrier,Carlos Sanchez
Neptune 44,2006,USA,Tanker,Jean Dupont
Odyssey 51,2017,China,Tanker,Li Wei
Titanic 88,2016,Russia,Passenger,Jean Dupont
Poseidon 64,1995,Russia,BulkCarrier,John Smith
Enterprise 61,1979,China,Tanker,William Brown
Poseidon 5,1954,Russia,BulkCarrier,Jean Dupont
Nautilus 13,1977,Russia,Passenger,John Smith
Viking 92,1952,UK,BulkCarrier,Jean Dupont
Poseidon 40,1985,UK,BulkCarrier,Carlos Sanchez
Neptune 91,1964,Russia,Tanker,Carlos Sanchez
Nautilus 65,2001,Russia,BulkCarrier,Ivan Petrov
Viking 21,1991,Japan,Tanker,William Brown
Enterprise 18,1952,France,BulkCarrier,Li Wei
Aurora 55,1996,Russia,BulkCarrier,John Smith
Titanic 65,1988,China,Passenger,Hans Müller
Titanic 93,1960,China,BulkCarrier,Li Wei
Odyssey 25,1981,Germany,BulkCarrier,Li Wei
Titanic 18,2021,Japan,BulkCarrier,William Brown
Odyssey 70,1995,Germany,Tanker,Ivan Petrov
Viking 55,1997,USA,BulkCarrier,John Smith
Titanic 44,1974,Germany,Passenger,William Brown
Titanic 64,1954,USA,Passenger,Li Wei
Odyssey 98,2017,UK,Passenger,Ivan Petrov
Odyssey 85,1999,Russia,BulkCarrier,Ivan Petrov
Aurora 49,1991,Japan,Passenger,Carlos Sanchez
Enterprise 32,1974,USA,BulkCarrier,Jean Dupont
Aurora 19,2017,Japan,Passenger,Jean Dupont
Enterprise 70,1953,USA,Tanker,Ivan Petrov
Poseidon 43,1979,Russia,Tanker,Li Wei
Viking 29,2005,France,Passenger,Carlos Sanchez
Enterprise 29,1975,France,BulkCarrier,Hans Müller
Nautilus 65,1960,China,BulkCarrier,William Brown
Enterprise 87,1975,USA,BulkCarrier,Ivan Petrov
Odyssey 62,1969,Russia,Passenger,Carlos Sanchez
Odyssey 86,1996,France,BulkCarrier,Jean Dupont
Viking 1,2024,Germany,Passenger,Hans Müller
Viking 92,2019,Germany,Passenger,William Brown
Odyssey 40,2007,Russia,BulkCarrier,Carlos Sanchez
Viking 42,1968,France,Passenger,Jean Dupont
Titanic 98,1978,UK,Tanker,Li Wei
Viking 6,1978,Germany,Passenger,Carlos Sanchez
Viking 85,1953,France,Passenger,Hans Müller
Odyssey 94,1986,UK,BulkCarrier,John Smith
Nautilus 15,2018,Japan,Tanker,Hans Müller
Nautilus 8,1988,USA,Passenger,Jean Dupont
Viking 56,1972,China,Tanker,Li Wei
Titanic 94,2016,USA,BulkCarrier,Li Wei
Aurora 61,1953,Germany,Passenger,Hans Müller
Nautilus 92,1951,Germany,BulkCarrier,Jean Dupont
Titanic 6,2010,China,Passenger,John Smith
Viking 33,2023,China,BulkCarrier,Hans Müller
Poseidon 87,1970,UK,Passenger,Li Wei
Neptune 2,1966,Germany,Tanker,Jean Dupont
Aurora 62,2024,Russia,BulkCarrier,William Brown
Neptune 24,1971,UK,BulkCarrier,Hans Müller
Odyssey 34,1983,France,Passenger,Hans Müller
Neptune 85,2009,USA,BulkCarrier,William Brown
Neptune 84,1960,China,Passenger,William Brown
Poseidon 86,1991,France,BulkCarrier,William Brown
Neptune 6,1970,France,BulkCarrier,John Smith
Viking 89,1979,Russia,Passenger,Li Wei
Nautilus 76,1955,China,Tanker,John Smith
Nautilus 8,1956,France,Tanker,John Smith
Nautilus 7,1953,Russia,BulkCarrier,Ivan Petrov
Viking 34,1992,Germany,Passenger,William Brown
Poseidon 84,1989,USA,Passenger,Ivan Petrov
Enterprise 74,1997,China,BulkCarrier,Hans Müller
Neptune 63,1998,France,Tanker,Ivan Petrov
Nautilus 80,1956,Germany,BulkCarrier,Li Wei
Poseidon 56,1990,France,Passenger,Jean Dupont
Neptune 58,1987,China,Tanker,Carlos Sanchez
Enterprise 10,1995,Russia,Tanker,Ivan Petrov
Titanic 5,2023,Japan,Passenger,Ivan Petrov
Nautilus 1,1987,China,Passenger,Carlos Sanchez
Odyssey 80,1952,USA,BulkCarrier,Carlos Sanchez
Enterprise 46,2019,USA,BulkCarrier,Carlos Sanchez
Nautilus 82,1982,UK,Passenger,Ivan Petrov
Poseidon 28,2013,Japan,Tanker,Ivan Petrov
Nautilus 63,2003,Germany,Passenger,Li Wei
Odyssey 50,2003,Germany,BulkCarrier,Jean Dupont
Nautilus 50,1983,UK,Passenger,Hans Müller
Poseidon 53,2014,China,Tanker,William Brown
Titanic 88,2017,UK,Tanker,Li Wei
Neptune 6,1957,UK,Tanker,Carlos Sanchez
Poseidon 79,2015,Russia,Tanker,Li Wei
Poseidon 69,1991,UK,BulkCarrier,John Smith
Nautilus 36,2006,USA,BulkCarrier,Jean Dupont
Titanic 89,1953,USA,BulkCarrier,Jean Dupont
Odyssey 1,2002,France,BulkCarrier,William Brown
Nautilus 7,1988,Germany,Tanker,William Brown
Poseidon 35,1995,Germany,BulkCarrier,Jean Dupont
Titanic 10,1973,Japan,Tanker,Jean Dupont
Aurora 30,2011,UK,Tanker,John Smith
Poseidon 84,2006,China,Passenger,Hans Müller
Aurora 19,2020,Germany,BulkCarrier,John Smith
Enterprise 84,1981,UK,Passenger,Carlos Sanchez
Poseidon 53,2023,China,BulkCarrier,Hans Müller
Titanic 75,1967,USA,Passenger,Hans Müller
Poseidon 54,1996,USA,Passenger,Carlos Sanchez
Odyssey 60,1999,USA,Passenger,Li Wei
Enterprise 32,2001,Japan,Tanker,Li Wei
Poseidon 95,2006,France,BulkCarrier,John Smith
Nautilus 14,2016,Germany,Passenger,Li Wei
Aurora 77,2021,France,Passenger,John Smith
Odyssey 75,2000,China,Passenger,Hans Müller
Enterprise 39,2011,UK,Passenger,William Brown
Titanic 80,2010,China,Passenger,John Smith
Neptune 55,2023,USA,Passenger,Carlos Sanchez
Aurora 4,2017,Russia,Passenger,Hans Müller
Viking 100,1960,USA,Tanker,Li Wei
Aurora 91,1993,Russia,BulkCarrier,John Smith
Odyssey 78,1993,Russia,Passenger,William Brown
Nautilus 91,2002,USA,BulkCarrier,Hans Müller
Nautilus 42,1992,Russia,Tanker,Carlos Sanchez
Viking 14,1984,Russia,Tanker,John Smith
Aurora 42,2016,USA,Passenger,Jean Dupont
Poseidon 73,1970,China,Passenger,William Brown
Odyssey 18,2022,Japan,Tanker,John Smith
Aurora 89,1984,UK,Passenger,Jean Dupont
Enterprise 83,2010,UK,BulkCarrier,Jean Dupont
Aurora 13,1989,China,Tanker,William Brown
Enterprise 37,1971,France,BulkCarrier,John Smith
Viking 98,1980,Germany,BulkCarrier,Hans Müller
Odyssey 91,2017,France,BulkCarrier,Ivan Petrov
Nautilus 15,1966,China,BulkCarrier,William Brown
Aurora 51,2010,Japan,BulkCarrier,Carlos Sanchez
Nautilus 20,1974,Russia,Passenger,Carlos Sanchez
Poseidon 78,1979,China,Passenger,Ivan Petrov
Odyssey 73,1962,France,Passenger,Jean Dupont
Aurora 1,2014,China,Passenger,Li Wei
Viking 60,2003,USA,Passenger,William Brown
Odyssey 69,1965,Russia,Tanker,Ivan Petrov
Enterprise 19,2003,Japan,Tanker,John Smith
Aurora 14,1979,Germany,Tanker,William Brown
Viking 77,1981,France,Passenger,Li Wei
Neptune 63,1969,USA,Tanker,Hans Müller
Enterprise 46,2011,USA,Passenger,Jean Dupont
Viking 62,1993,France,Passenger,Hans Müller
Nautilus 37,1958,USA,Passenger,William Brown
Neptune 95,1977,Russia,BulkCarrier,John Smith
Odyssey 7,1982,Japan,Passenger,Jean Dupont
Viking 3,1970,Germany,BulkCarrier,Jean Dupont
Odyssey 59,1996,China,Passenger,Li Wei
Enterprise 65,1950,France,BulkCarrier,Ivan Petrov
Neptune 72,1950,UK,Passenger,John Smith
Aurora 66,1975,China,Passenger,Li Wei
Enterprise 64,1953,Japan,Passenger,William Brown
Nautilus 74,2012,Japan,Passenger,Hans Müller
Enterprise 36,1992,USA,Passenger,Li Wei
Enterprise 16,2000,USA,Passenger,Jean Dupont
Poseidon 90,2013,Germany,BulkCarrier,Hans Müller
Odyssey 100,2019,UK,BulkCarrier,William Brown
Aurora 9,1986,France,BulkCarrier,Hans Müller
Titanic 76,2005,Japan,Tanker,Ivan Petrov
Aurora 23,1982,UK,Tanker,John Smith
Poseidon 52,1989,Russia,Tanker,Ivan Petrov
Neptune 7,1984,France,BulkCarrier,John Smith
Nautilus 6,2002,Japan,Tanker,Jean Dupont
Odyssey 15,1977,France,Passenger,Li Wei
Viking 28,2008,France,BulkCarrier,William Brown
Odyssey 44,2024,France,Passenger,Li Wei
Enterprise 8,2002,China,BulkCarrier,Hans Müller
Poseidon 32,1965,France,BulkCarrier,William Brown
Titanic 16,1958,USA,Tanker,Li Wei
Enterprise 18,2010,Japan,Passenger,John Smith
Poseidon 54,2016,UK,BulkCarrier,Li Wei
Odyssey 6,1980,Germany,Tanker,Jean Dupont
Viking 53,1980,Japan,BulkCarrier,John Smith
Neptune 8,1985,Japan,Tanker,John Smith
Odyssey 73,1975,UK,BulkCarrier,Li Wei
Titanic 96,2020,USA,Passenger,Carlos Sanchez
Nautilus 38,1975,Japan,Passenger,Jean Dupont
Aurora 91,2016,USA,Tanker,Jean Dupont
Enterprise 61,1982,USA,Passenger,Jean Dupont
Nautilus 22,2018,USA,BulkCarrier,Hans Müller
Odyssey 64,1994,Russia,BulkCarrier,Li Wei
Neptune 19,1991,USA,Passenger,Li Wei
Nautilus 11,2012,Russia,Tanker,Li Wei
Poseidon 30,1990,Germany,Tanker,Carlos Sanchez
Odyssey 12,1951,UK,BulkCarrier,John Smith
Nautilus 93,2010,USA,Passenger,Hans Müller
Enterprise 22,2010,China,Tanker,Jean Dupont
Aurora 69,1982,France,BulkCarrier,Hans Müller
Neptune 38,1965,Germany,BulkCarrier,Ivan Petrov
Poseidon 86,1968,France,Passenger,John Smith
Aurora 62,2023,Japan,Tanker,John Smith
Aurora 40,1998,France,Passenger,Jean Dupont
Titanic 2,2000,France,Passenger,Carlos Sanchez
Enterprise 7,2012,USA,Passenger,William Brown
Neptune 24,2023,UK,Passenger,Carlos Sanchez
Titanic 55,2020,UK,Tanker,Ivan Petrov
Viking 62,1979,Russia,Tanker,Jean Dupont
Aurora 59,1982,France,Passenger,Ivan Petrov
Enterprise 65,2020,France,Passenger,Li Wei
Aurora 7,1974,Russia,BulkCarrier,Hans Müller
Odyssey 79,1989,UK,BulkCarrier,Ivan Petrov
Viking 44,1995,Germany,BulkCarrier,Carlos Sanchez
Neptune 56,2008,Japan,BulkCarrier,William Brown
Titanic 90,2011,France,Passenger,Carlos Sanchez
Neptune 83,1999,Japan,BulkCarrier,Ivan Petrov
Aurora 19,2019,China,Passenger,Li Wei
Nautilus 41,1974,Germany,BulkCarrier,Hans Müller
Poseidon 66,2025,China,BulkCarrier,Hans Müller
Neptune 46,2004,France,Passenger,John Smith
Poseidon 10,2002,Russia,Passenger,William Brown
Titanic 50,2019,China,Tanker,Li Wei
Aurora 39,1984,USA,BulkCarrier,Hans Müller
Odyssey 23,1963,Japan,Tanker,Jean Dupont
Odyssey 5,1981,Russia,Passenger,Carlos Sanchez
Enterprise 40,2017,Japan,Passenger,Ivan Petrov
Odyssey 33,2015,China,Tanker,Carlos Sanchez
Aurora 28,1960,Germany,BulkCarrier,William Brown
Odyssey 67,1997,China,BulkCarrier,William Brown
Titanic 41,1986,France,Tanker,Carlos Sanchez
Enterprise 29,1971,France,Tanker,Li Wei
Neptune 65,1953,UK,Tanker,Li Wei
Viking 16,2022,Japan,Tanker,Ivan Petrov
Nautilus 12,2015,Russia,Passenger,Ivan Petrov
Neptune 85,1990,Germany,BulkCarrier,Ivan Petrov
Enterprise 51,1970,Germany,Tanker,John Smith
Odyssey 93,2003,USA,BulkCarrier,Li Wei
Viking 39,1966,UK,BulkCarrier,Hans Müller
Neptune 54,2014,Japan,Tanker,William Brown
Poseidon 93,2019,Germany,Passenger,Li Wei
Poseidon 89,2012,China,Passenger,Li Wei
Poseidon 48,1971,Japan,BulkCarrier,Carlos Sanchez
Odyssey 40,1985,France,BulkCarrier,William Brown
Nautilus 48,1987,UK,Passenger,Jean Dupont
Neptune 12,1972,Germany,BulkCarrier,John Smith
Aurora 39,2007,Japan,Tanker,Hans Müller
Odyssey 42,1968,UK,Passenger,Hans Müller
Poseidon 56,2001,France,Passenger,Li Wei
Aurora 92,2015,Russia,Passenger,Ivan Petrov
Titanic 9,2007,Japan,BulkCarrier,William Brown
Viking 91,2007,UK,Passenger,Jean Dupont
Titanic 27,1987,China,Tanker,John Smith
Odyssey 93,2000,USA,Passenger,Hans Müller
Enterprise 51,1997,Japan,Tanker,Hans Müller
Enterprise 34,1997,China,Passenger,Carlos Sanchez
Viking 9,2021,USA,Passenger,Jean Dupont
Nautilus 55,1987,Japan,Tanker,Jean Dupont
Enterprise 33,2020,Japan,BulkCarrier,Ivan Petrov
Titanic 98,2009,Germany,BulkCarrier,Ivan Petrov
Neptune 99,1960,China,Passenger,Hans Müller
Poseidon 42,1977,China,BulkCarrier,Carlos Sanchez
Enterprise 86,1990,USA,BulkCarrier,John Smith
Odyssey 1,2019,USA,Passenger,Hans Müller
Aurora 48,1957,Russia,Passenger,Li Wei
Odyssey 80,2020,China,Tanker,Li Wei
Titanic 41,1967,China,Passenger,Carlos Sanchez
Aurora 9,1991,USA,Tanker,Li Wei
Nautilus 22,1959,China,BulkCarrier,William Brown
Viking 68,2000,Russia,Passenger,William Brown
Odyssey 53,2006,Japan,Passenger,Li Wei
Poseidon 13,2004,Germany,BulkCarrier,Li Wei
Titanic 3,1986,China,Tanker,John Smith
Odyssey 10,2023,Russia,BulkCarrier,Hans Müller
Enterprise 76,1985,UK,Tanker,Li Wei
Viking 90,1970,France,BulkCarrier,Li Wei
Poseidon 8,2011,Russia,Tanker,William Brown
Nautilus 74,1954,Japan,BulkCarrier,Jean Dupont
Enterprise 7,1995,Japan,Tanker,Jean Dupont
Nautilus 88,2008,Russia,BulkCarrier,Ivan Petrov
Titanic 61,1969,Russia,Passenger,Jean Dupont
Odyssey 99,1999,Japan,Tanker,Jean Dupont
Viking 92,1988,Germany,BulkCarrier,Hans Müller
Nautilus 100,2019,Germany,BulkCarrier,Li Wei
Viking 55,2019,Japan,BulkCarrier,William Brown
Odyssey 45,2021,Japan,BulkCarrier,John Smith
Viking 50,1972,Russia,BulkCarrier,Hans Müller
Nautilus 79,1980,Germany,Passenger,Hans Müller
Neptune 58,2011,Germany,Passenger,Li Wei
Viking 31,2015,Russia,BulkCarrier,Jean Dupont
Nautilus 13,2002,Japan,Tanker,Ivan Petrov
Aurora 33,1953,France,BulkCarrier,Carlos Sanchez
Odyssey 71,1967,USA,Passenger,Ivan Petrov
Neptune 52,1987,France,BulkCarrier,Carlos Sanchez
Enterprise 66,2000,Germany,BulkCarrier,Jean Dupont
Odyssey 6,1986,UK,BulkCarrier,Li Wei
Enterprise 74,2024,France,Passenger,William Brown
Poseidon 71,2000,USA,Tanker,Li Wei
Viking 97,1954,Germany,Passenger,William Brown
Neptune 68,1971,Germany,Tanker,William Brown
Poseidon 21,1959,USA,BulkCarrier,Hans Müller
Enterprise 17,2001,France,Tanker,Carlos Sanchez
Enterprise 29,1994,China,Tanker,Hans Müller
Enterprise 69,2003,Germany,Passenger,William Brown
Viking 72,1968,UK,Passenger,Jean Dupont
Viking 47,2009,UK,Passenger,William Brown
Neptune 74,1991,USA,Tanker,William Brown
Titanic 79,1952,USA,BulkCarrier,Hans Müller
Nautilus 87,1956,China,Tanker,Li Wei
Odyssey 6,2007,France,BulkCarrier,William Brown
Titanic 61,1965,Germany,Passenger,Carlos Sanchez
Viking 83,1992,Germany,BulkCarrier,Jean Dupont
Neptune 38,2008,Germany,Tanker,Jean Dupont
Neptune 83,2022,UK,Passenger,Li Wei
Poseidon 77,2005,Russia,Passenger,Jean Dupont
Aurora 2,2023,China,BulkCarrier,Li Wei
Viking 68,1988,Japan,Tanker,Jean Dupont
Poseidon 79,1969,USA,Passenger,Ivan Petrov
Odyssey 17,2002,China,Tanker,Ivan Petrov
Titanic 81,1954,USA,Passenger,Ivan Petrov
Enterprise 87,1965,Germany,Tanker,William Brown
Poseidon 9,1991,China,Tanker,Ivan Petrov
Viking 81,1990,USA,Tanker,Carlos Sanchez
Nautilus 94,2008,France,BulkCarrier,Ivan Petrov
Nautilus 4,1973,Russia,Tanker,Ivan Petrov
Poseidon 51,1982,USA,BulkCarrier,Jean Dupont
Neptune 100,1997,Russia,BulkCarrier,Li Wei
Viking 1,1971,France,BulkCarrier,John Smith
Nautilus 25,1996,France,Tanker,Hans Müller
Nautilus 33,2014,Germany,Passenger,John Smith
Poseidon 64,1959,UK,Passenger,John Smith
Neptune 24,2020,China,BulkCarrier,John Smith
Neptune 27,2009,USA,Tanker,Carlos Sanchez
Odyssey 84,2010,France,BulkCarrier,John Smith
Poseidon 57,1980,Russia,Tanker,Carlos Sanchez
Poseidon 55,1973,UK,BulkCarrier,Carlos Sanchez
Neptune 92,1951,Japan,BulkCarrier,Ivan Petrov
Viking 30,1969,UK,BulkCarrier,Hans Müller
Nautilus 97,1981,UK,Tanker,Ivan Petrov
Viking 86,2000,Russia,BulkCarrier,William Brown
Neptune 25,1975,Germany,BulkCarrier,Jean Dupont
Titanic 66,1952,Japan,Passenger,Hans Müller
Neptune 98,2023,Japan,Tanker,Carlos Sanchez
Neptune 3,1963,France,Passenger,Jean Dupont
Enterprise 38,1995,UK,Passenger,John Smith
Odyssey 17,2007,Japan,Passenger,Jean Dupont
Enterprise 76,1985,Japan,BulkCarrier,Jean Dupont
Poseidon 34,1981,Russia,BulkCarrier,Carlos Sanchez
Enterprise 30,1998,Russia,Tanker,Hans Müller
Neptune 15,1968,UK,Tanker,John Smith
Odyssey 20,2000,Japan,Tanker,Li Wei
Odyssey 93,1993,Japan,Tanker,Hans Müller
Nautilus 61,2023,Germany,BulkCarrier,Ivan Petrov
Viking 94,1959,Russia,BulkCarrier,Hans Müller
Titanic 81,1982,Japan,Tanker,Ivan Petrov
Titanic 47,1952,Japan,Passenger,John Smith
Viking 100,1954,Japan,Passenger,Ivan Petrov
Poseidon 4,1957,UK,BulkCarrier,John Smith
Poseidon 82,1957,USA,Tanker,John Smith
Titanic 1,2003,China,Tanker,Jean Dupont
Nautilus 99,2022,France,Passenger,John Smith
Viking 40,2004,UK,Passenger,Hans Müller
Poseidon 71,1960,USA,BulkCarrier,William Brown
Nautilus 27,1986,Russia,BulkCarrier,Jean Dupont
Viking 76,2010,France,Tanker,William Brown
Poseidon 50,1970,UK,Passenger,Carlos Sanchez
Nautilus 59,1980,Russia,Tanker,Li Wei
Viking 86,1993,France,Passenger,John Smith
Poseidon 61,2013,Russia,BulkCarrier,Li Wei
Enterprise 4,1989,Germany,Tanker,John Smith
Aurora 54,1954,France,Passenger,Carlos Sanchez
Nautilus 46,2025,France,Passenger,Carlos Sanchez
Titanic 67,1993,Japan,Passenger,Ivan Petrov
Enterprise 17,1991,Japan,Tanker,John Smith
Titanic 80,1975,France,Passenger,Li Wei
Titanic 90,1991,France,BulkCarrier,Ivan Petrov
Viking 13,2023,China,BulkCarrier,Li Wei
Aurora 89,2006,UK,BulkCarrier,John Smith
Viking 3,1958,USA,Passenger,Ivan Petrov
Odyssey 46,2025,UK,BulkCarrier,Carlos Sanchez
Aurora 26,1956,France,Passenger,Carlos Sanchez
Odyssey 43,1967,UK,Tanker,Hans Müller
Odyssey 16,1953,France,Passenger,Carlos Sanchez
Viking 5,2002,China,Tanker,Li Wei
Nautilus 90,1979,Germany,Passenger,William Brown
Nautilus 45,1988,Germany,Passenger,William Brown
Nautilus 50,2003,USA,Passenger,Hans Müller
Aurora 39,2018,USA,Tanker,Hans Müller
Titanic 11,1988,France,Tanker,William Brown
Enterprise 98,1980,China,Tanker,John Smith
Odyssey 98,1955,Germany,BulkCarrier,Ivan Petrov
Aurora 99,1995,Germany,BulkCarrier,Jean Dupont
Poseidon 1,2024,France,Tanker,Jean Dupont
Poseidon 91,1996,USA,BulkCarrier,Jean Dupont
Odyssey 61,1990,USA,Passenger,Carlos Sanchez
Neptune 30,1961,China,BulkCarrier,Ivan Petrov
Aurora 84,1996,Japan,BulkCarrier,Ivan Petrov
Neptune 32,1961,France,Passenger,Carlos Sanchez
Odyssey 42,1983,USA,Passenger,Li Wei
Enterprise 92,2000,France,Tanker,Ivan Petrov
Nautilus 10,1958,China,BulkCarrier,Carlos Sanchez
Enterprise 19,2002,China,Passenger,Li Wei
Viking 15,1971,China,Passenger,Ivan Petrov
Poseidon 34,1983,Germany,Tanker,Hans Müller
Poseidon 94,1992,UK,Tanker,John Smith
Neptune 74,1978,UK,BulkCarrier,Carlos Sanchez
Neptune 92,2019,Germany,Passenger,Li Wei
Odyssey 29,1969,China,Passenger,Hans Müller
Odyssey 47,1961,Japan,Tanker,John Smith
Titanic 50,2005,Germany,Tanker,William Brown
Aurora 60,1974,France,Tanker,William Brown
Enterprise 22,1993,UK,Tanker,John Smith
Titanic 97,1962,Japan,Passenger,Hans Müller
Neptune 68,1965,France,Passenger,Ivan Petrov
Poseidon 60,2009,China,BulkCarrier,Li Wei
Odyssey 24,1965,France,BulkCarrier,William Brown
Poseidon 96,1975,Japan,Passenger,William Brown
Odyssey 43,1957,Russia,BulkCarrier,Hans Müller
Enterprise 20,1992,USA,BulkCarrier,Ivan Petrov
Viking 48,2004,Japan,Tanker,John Smith
Neptune 68,1996,France,Tanker,William Brown
Neptune 92,1957,China,Passenger,Jean Dupont
Aurora 13,2011,USA,Tanker,Li Wei
Aurora 26,1995,China,BulkCarrier,Ivan Petrov
Nautilus 5,2021,USA,BulkCarrier,William Brown
Odyssey 80,2014,Japan,BulkCarrier,Carlos Sanchez
Nautilus 37,2001,France,BulkCarrier,Li Wei
Enterprise 40,1972,USA,Tanker,Jean Dupont
Neptune 24,1994,Russia,BulkCarrier,Carlos Sanchez
Neptune 49,1964,China,Passenger,Jean Dupont
Neptune 73,2024,France,Tanker,William Brown
Nautilus 31,2010,China,Tanker,John Smith
Odyssey 49,1971,Germany,BulkCarrier,William Brown
Neptune 5,1962,UK,BulkCarrier,Carlos Sanchez
Poseidon 30,1996,Russia,BulkCarrier,Ivan Petrov
Titanic 48,1979,UK,Tanker,Carlos Sanchez
Aurora 37,2003,USA,Tanker,Jean Dupont
Enterprise 71,2017,UK,Tanker,Hans Müller
Nautilus 11,2000,Japan,Passenger,William Brown
Odyssey 31,1970,China,BulkCarrier,William Brown
Aurora 49,1978,USA,BulkCarrier,John Smith
Enterprise 20,2016,USA,Passenger,John Smith
Enterprise 95,2020,Germany,Tanker,Carlos Sanchez
Titanic 30,1951,China,Passenger,Li Wei
Poseidon 52,1983,Germany,Tanker,John Smith
Aurora 95,2012,USA,Passenger,Hans Müller
Viking 49,1991,France,BulkCarrier,William Brown
Viking 51,1971,UK,Passenger,William Brown
Poseidon 95,1995,Japan,Passenger,Ivan Petrov
Neptune 22,1963,China,BulkCarrier,Li Wei
Nautilus 93,1963,Germany,Tanker,Ivan Petrov
Nautilus 11,1992,UK,Passenger,Ivan Petrov
Odyssey 83,1960,Japan,Passenger,William Brown
Nautilus 58,2012,Japan,Passenger,William Brown
Odyssey 79,1999,Japan,Passenger,Hans Müller
Poseidon 75,2000,Russia,BulkCarrier,John Smith
Aurora 22,1979,Germany,Tanker,Jean Dupont
Neptune 47,2015,USA,Tanker,Li Wei
Poseidon 82,1952,Russia,Passenger,Carlos Sanchez
Poseidon 81,1995,France,Tanker,Li Wei
Odyssey 6,2007,USA,BulkCarrier,Ivan Petrov
Odyssey 48,1973,China,Passenger,Hans Müller
Titanic 66,1966,China,BulkCarrier,Li Wei
Enterprise 14,2006,Germany,Tanker,Ivan Petrov
Odyssey 27,1952,Germany,Tanker,Li Wei
Nautilus 49,2010,UK,Tanker,Hans Müller
Aurora 9,1956,China,Tanker,John Smith
Neptune 61,2001,Russia,Passenger,Carlos Sanchez
Enterprise 71,1955,UK,Tanker,Carlos Sanchez
Viking 44,2011,UK,BulkCarrier,Hans Müller
Viking 88,1983,Japan,Passenger,William Brown
Aurora 23,1992,China,Tanker,Hans Müller
Poseidon 21,2014,UK,Tanker,Carlos Sanchez
Poseidon 15,2016,Germany,Tanker,William Brown
Nautilus 9,1988,Russia,BulkCarrier,Li Wei
Viking 63,1988,UK,BulkCarrier,Carlos Sanchez
Enterprise 93,2002,Japan,Passenger,John Smith
Nautilus 79,1959,Russia,Tanker,Li Wei
Titanic 7,2017,Japan,Tanker,Hans Müller
Viking 93,1970,Japan,BulkCarrier,Carlos Sanchez
Neptune 41,2008,USA,Tanker,Li Wei
Nautilus 40,1980,Japan,BulkCarrier,John Smith
Enterprise 42,2016,USA,Passenger,John Smith
Nautilus 35,1961,Germany,Tanker,Hans Müller
Odyssey 30,1982,France,Tanker,Li Wei
Aurora 33,1957,USA,BulkCarrier,Ivan Petrov
Neptune 85,1958,Japan,BulkCarrier,Carlos Sanchez
Enterprise 22,1957,Russia,Passenger,Hans Müller
Titanic 66,2004,China,Tanker,William Brown
Nautilus 56,2008,China,Tanker,Ivan Petrov
Enterprise 86,1976,China,Tanker,Jean Dupont
Titanic 63,1965,UK,Tanker,William Brown
Viking 72,1991,Japan,BulkCarrier,William Brown
Neptune 36,1959,Russia,Passenger,Carlos Sanchez
Viking 98,1952,USA,Tanker,Hans Müller
Enterprise 29,2015,Japan,BulkCarrier,Jean Dupont
Titanic 21,2009,China,Tanker,John Smith
Odyssey 27,2024,Germany,BulkCarrier,Jean Dupont
Poseidon 22,1981,Germany,BulkCarrier,William Brown
Nautilus 72,1950,Russia,BulkCarrier,Jean Dupont
Nautilus 40,1959,USA,Tanker,John Smith
Aurora 43,1998,Japan,Passenger,William Brown
Viking 33,1954,Japan,Tanker,Ivan Petrov
Neptune 80,2025,France,BulkCarrier,Ivan Petrov
Odyssey 23,2018,France,BulkCarrier,Hans Müller
Neptune 93,1956,Germany,BulkCarrier,Jean Dupont
Titanic 90,2025,China,BulkCarrier,Carlos Sanchez
Odyssey 5,2025,USA,Passenger,Hans Müller
Aurora 70,2022,USA,Tanker,Carlos Sanchez
Odyssey 6,1973,Germany,BulkCarrier,William Brown
Aurora 79,1993,Japan,BulkCarrier,Ivan Petrov
Neptune 1,2012,UK,Tanker,Li Wei
Viking 78,1985,France,Tanker,William Brown
Aurora 17,2016,Japan,BulkCarrier,Hans Müller
Odyssey 18,1964,USA,Passenger,Carlos Sanchez
Nautilus 92,1963,USA,Passenger,Carlos Sanchez
Odyssey 84,1961,Russia,BulkCarrier,William Brown
Nautilus 61,1971,Germany,Tanker,Carlos Sanchez
Poseidon 74,2015,Germany,Tanker,John Smith
Neptune 31,2009,France,BulkCarrier,Carlos Sanchez
Enterprise 33,2007,Russia,Passenger,Carlos Sanchez
Odyssey 73,1954,China,Passenger,John Smith
Nautilus 82,2009,Russia,Tanker,Carlos Sanchez
Aurora 35,1959,USA,BulkCarrier,William Brown
